Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Myanmar,54425987,MMR,21.913965,95.956223,2024-04-19
Botswana,2352602,BWA,-22.328474,24.684866,2024-04-19
Central African Republic,4831751,CAF,6.611111,20.939444,2024-04-19
Canada,38018297,CAN,56.130366,-106.346771,2024-04-19
Cocos (Keeling) Islands,544,CCK,-12.164165,96.870956,2024-04-19
Switzerland,8657375,CHE,46.818188,8.227512,2024-04-19
Chile,19122472,CHL,-35.675147,-71.542969,2024-04-19
China,1373400926,CHN,35.86166,104.195397,2024-04-19
Côte d'Ivoire,26386080,CIV,7.539989,-5.54708,2024-04-19
Cameroon,26556940,CMR,7.369722,12.354722,2024-04-19
Congo,5659334,COG,-0.228021,15.827659,2024-04-19
Cook Islands,18107,COK,-21.236736,-159.777671,2024-04-19
Colombia,50897483,COL,4.570868,-74.297333,2024-04-19
Comoros,869881,COM,-11.875001,43.872219,2024-04-19
Cape Verde,556178,CPV,16.002082,-24.013197,2024-04-19
Costa Rica,5095746,CRI,9.748917,-83.753428,2024-04-19
Cuba,11330931,CUB,21.521757,-77.781167,2024-04-19
Curaçao,155071,CUW,12.186111,-68.989444,2024-04-19
Christmas Island,2072,CXR,-10.447525,105.690449,2024-04-19
Cayman Islands,65741,CYM,19.513469,-80.566956,2024-04-19
Cyprus,1207700,CYP,35.126413,33.429859,2024-04-19
Czech Republic,10703316,CZE,49.817492,15.472962,2024-04-19
Czechia,10702513,CZE,49.817492,15.472962,2024-04-19
Germany,83264242,DEU,51.165691,10.451526,2024-04-19
Djibouti,988404,DJI,11.825138,42.590275,2024-04-19
Dominica,10851214,DMA,15.414999,-61.370976,2024-04-19
Denmark,5833328,DNK,56.26392,9.501785,2024-04-19
Dominican Republic,10851030,DOM,18.735693,-70.162651,2024-04-19
Algeria,44714476,DZA,28.033886,1.659626,2024-04-19
Ecuador,17650057,ECU,-1.831239,-78.183406,2024-04-19
Egypt,102363568,EGY,26.820553,30.802498,2024-04-19
Eritrea,5354018,ERI,15.179384,39.782334,2024-04-19
Western Sahara,510903,ESH,24.215527,-12.885834,2024-04-19
Spain,47368029,ESP,40.463667,-3.74922,2024-04-19
Estonia,1331535,EST,58.595272,25.013607,2024-04-19
Ethiopia,115002115,ETH,9.145,40.489673,2024-04-19
Finland,5532615,FIN,61.92411,25.748151,2024-04-19
Fiji,896732,FJI,-16.578193,179.414413,2024-04-19
Falkland Islands,2563,FLK,-51.796253,-59.523613,2024-04-19
Falkland Islands (Malvinas),2563,FLK,-51.796253,-59.523613,2024-04-19
France,67414291,FRA,46.227638,2.213749,2024-04-19
Faroe Islands,48883,FRO,61.892635,-6.911806,2024-04-19
Micronesia,115062,FSM,7.425554,150.550812,2024-04-19
"Micronesia, Federated States of",115065,FSM,7.425554,150.550812,2024-04-19
Gabon,2226647,GAB,-0.803689,11.609444,2024-04-19
Northern Ireland,67235679,GB-NIR,54.7,-6.7,2024-04-19
United Kingdom,67238164,GBR,55.378051,-3.435973,2024-04-19
United Kingdom of Great Britain and Northern Ireland,67239093,GBR,55.378051,-3.435973,2024-04-19
Georgia,3715413,GEO,42.315407,43.356892,2024-04-19
Guernsey,63023,GGY,49.465691,-2.585278,2024-04-19
Ghana,31082874,GHA,7.946527,-1.023194,2024-04-19
Gibraltar,33703,GIB,36.137741,-5.345374,2024-04-19
Guinea,1403507,GIN,9.945587,-9.696645,2024-04-19
Guadeloupe,400284,GLP,16.995971,-62.067641,2024-04-19
Gambia,2417522,GMB,13.443182,-15.310139,2024-04-19
The Gambia,2417678,GMB,13.443182,-15.310139,2024-04-19
Guinea-Bissau,1968555,GNB,11.803749,-15.180413,2024-04-19
Equatorial Guinea,1403528,GNQ,1.650801,10.267895,2024-04-19
Greece,10719605,GRC,39.074208,21.824312,2024-04-19
Grenada,112557,GRD,12.262776,-61.604171,2024-04-19
Greenland,56388,GRL,71.706936,-42.604303,2024-04-19
Guatemala,16863179,GTM,15.783471,-90.230759,2024-04-19
French Guiana,254613,GUF,3.933889,-53.125782,2024-04-19
Guam,168832,GUM,13.444304,144.793731,2024-04-19
Guyana,786783,GUY,4.860416,-58.93018,2024-04-19
Hong Kong,7503415,HKG,22.396428,114.109497,2024-04-19
Honduras,9908529,HND,15.199999,-86.241905,2024-04-19
Croatia,4048354,HRV,45.1,15.2,2024-04-19
Haiti,11406370,HTI,18.971187,-72.285215,2024-04-19
Hungary,9752933,HUN,47.162494,19.503304,2024-04-19
Indonesia,273624344,IDN,-0.789275,113.921327,2024-04-19
Isle of Man,85065,IMN,54.236107,-4.548056,2024-04-19
India,1380465080,IND,20.593684,78.96288,2024-04-19
British Indian Ocean Territory,3000,IOT,-6.343194,71.876519,2024-04-19
Ireland,67236848,IRL,53.41291,-8.24389,2024-04-19
Iran,84022257,IRN,32.427908,53.688046,2024-04-19
Iraq,40237315,IRQ,33.223191,43.679291,2024-04-19
Iceland,366559,ISL,64.963051,-19.020835,2024-04-19
Israel,9219918,ISR,31.046051,34.851612,2024-04-19
Italy,59574978,ITA,41.87194,12.56738,2024-04-19
Jamaica,2962071,JAM,18.109581,-77.297508,2024-04-19
Jersey,100833,JEY,49.214439,-2.13125,2024-04-19
Jordan,10207306,JOR,30.585164,36.238414,2024-04-19
Japan,125873258,JPN,36.204824,138.252924,2024-04-19
Kazakhstan,18760837,KAZ,48.019573,66.923684,2024-04-19
Kenya,53789017,KEN,-0.023559,37.906193,2024-04-19
Kyrgyzstan,6593496,KGZ,41.20438,74.766098,2024-04-19
Cambodia,16725097,KHM,12.565679,104.990963,2024-04-19
Kiribati,119494,KIR,-3.370417,-168.734039,2024-04-19
Saint Kitts and Nevis,53210,KNA,17.357822,-62.782998,2024-04-19
South Korea,51795272,KOR,35.907757,127.766922,2024-04-19
"Korea, Republic of",51797477,KOR,35.907757,127.766922,2024-04-19
Kuwait,4271985,KWT,29.31166,47.481766,2024-04-19
Laos,7277992,LAO,19.85627,102.495496,2024-04-19
Lao People's Democratic Republic,7278239,LAO,19.85627,102.495496,2024-04-19
Lebanon,6828059,LBN,33.854721,35.862285,2024-04-19
Liberia,5059448,LBR,6.428055,-9.429499,2024-04-19
Libya,6873755,LBY,26.3351,17.228331,2024-04-19
Saint Lucia,183695,LCA,13.909444,-60.978893,2024-04-19
Liechtenstein,38148,LIE,47.166,9.555373,2024-04-19
Sri Lanka,21928037,LKA,7.873054,80.771797,2024-04-19
Lesotho,2143022,LSO,-29.609988,28.233608,2024-04-19
Lithuania,2795862,LTU,55.169438,23.881275,2024-04-19
Luxembourg,632467,LUX,49.815273,6.129583,2024-04-19
Latvia,1902174,LVA,56.879635,24.603189,2024-04-19
Macau,649577,MAC,22.198745,113.543873,2024-04-19
Macao,649597,MAC,22.198745,113.543873,2024-04-19
Saint Martin (French part),38671,MAF,18.082502,-63.051991,2024-04-19
Morocco,36923718,MAR,31.791702,-7.09262,2024-04-19
Monaco,39255,MCO,43.750298,7.412841,2024-04-19
Moldova,2618827,MDA,47.411631,28.369885,2024-04-19
"Moldova, Republic of",2618872,MDA,47.411631,28.369885,2024-04-19
Madagascar,27699059,MDG,-18.766947,46.869107,2024-04-19
Maldives,540730,MDV,3.202778,73.22068,2024-04-19
Mexico,128971352,MEX,23.634501,-102.552784,2024-04-19
Marshall Islands,59211,MHL,7.131474,171.184478,2024-04-19
North Macedonia,2077940,MKD,41.608635,21.745275,2024-04-19
Mali,20258175,MLI,17.570692,-3.996166,2024-04-19
Malta,525462,MLT,35.937496,14.375416,2024-04-19
Montenegro,621910,MNE,42.708678,19.37439,2024-04-19
Mongolia,3279404,MNG,46.862496,103.846656,2024-04-19
Northern Mariana Islands,57576,MNP,17.33083,145.38469,2024-04-19
Mozambique,31265903,MOZ,-18.665695,35.529562,2024-04-19
Mauritania,4651197,MRT,21.00789,-10.940835,2024-04-19
Montserrat,4923,MSR,16.742498,-62.187366,2024-04-19
Martinique,378375,MTQ,14.641528,-61.024174,2024-04-19
Mauritius,1266124,MUS,-20.348404,57.552152,2024-04-19
Malawi,19137046,MWI,-13.254308,34.301525,2024-04-19
Malaysia,32378358,MYS,4.210484,101.975766,2024-04-19
Mayotte,227008,MYT,-12.8275,45.166244,2024-04-19
Namibia,2541854,NAM,-22.95764,18.49041,2024-04-19
New Caledonia,272040,NCL,-20.904305,165.618042,2024-04-19
Niger,206210178,NER,17.607789,8.081666,2024-04-19
Norfolk Island,2302,NFK,-29.040835,167.954712,2024-04-19
Nigeria,206215779,NGA,9.081999,8.675277,2024-04-19
Nicaragua,6627220,NIC,12.865416,-85.207229,2024-04-19
Niue,1470,NIU,-19.054445,-169.867233,2024-04-19
Netherlands,16661841,NLD,52.132633,5.291266,2024-04-19
Norway,5381562,NOR,60.472024,8.468946,2024-04-19
Nepal,29146085,NPL,28.394857,84.124008,2024-04-19
Nauru,10837,NRU,-0.522778,166.931503,2024-04-19
New Zealand,5086220,NZL,-40.900557,174.885971,2024-04-19
Oman,19293137,OMN,21.512583,55.923255,2024-04-19
Pakistan,220979336,PAK,30.375321,69.345116,2024-04-19
Panama,4316247,PAN,8.537981,-80.782127,2024-04-19
Pitcairn Islands,56,PCN,-24.703615,-127.439308,2024-04-19
Pitcairn,56,PCN,-24.703615,-127.439308,2024-04-19
Peru,32983025,PER,-9.189967,-75.015152,2024-04-19
Philippines,109622014,PHL,12.879721,121.774017,2024-04-19
Palau,18099,PLW,7.51498,134.58252,2024-04-19
Papua New Guinea,8950163,PNG,-6.314993,143.95555,2024-04-19
Poland,37964318,POL,51.919438,19.145136,2024-04-19
Puerto Rico,3195202,PRI,18.220833,-66.590149,2024-04-19
North Korea,25786264,PRK,40.339852,127.510093,2024-04-19
Portugal,10309807,PRT,39.399872,-8.224454,2024-04-19
Paraguay,7135399,PRY,-23.442503,-58.443832,2024-04-19
"Palestine, State of",4805249,PSE,31.952162,35.233154,2024-04-19
French Polynesia,280998,PYF,-17.679742,-149.406843,2024-04-19
Qatar,2882240,QAT,25.354826,51.183884,2024-04-19
Réunion,841224,REU,-21.115141,55.536384,2024-04-19
Zimbabwe,14869114,ZWE,-19.015438,29.154857,2024-04-19
Romania,19291911,ROU,45.943161,24.96676,2024-04-19
Russian Federation,144160531,RUS,61.52401,105.318756,2024-04-19
Russia,144162529,RUS,61.52401,105.318756,2024-04-19
Rwanda,12956956,RWA,-1.940278,29.873888,2024-04-19
Saudi Arabia,34823985,SAU,23.885942,45.079162,2024-04-19
Sudan,43866559,SDN,12.862807,30.217636,2024-04-19
Senegal,16750654,SEN,14.497401,-14.452362,2024-04-19
Singapore,5688033,SGP,1.352083,103.819836,2024-04-19
South Georgia and the South Sandwich Islands,30,SGS,-54.429579,-36.587909,2024-04-19
"Saint Helena, Ascension and Tristan da Cunha",53207,SHN,-24.143474,-10.030696,2024-04-19
Saint Helena,53209,SHN,-24.143474,-10.030696,2024-04-19
Svalbard and Jan Mayen,2562,SJM,77.553604,23.670272,2024-04-19
Solomon Islands,687127,SLB,-9.64571,160.156194,2024-04-19
Sierra Leone,7980020,SLE,8.460555,-11.779889,2024-04-19
El Salvador,6488772,SLV,13.794185,-88.89653,2024-04-19
San Marino,33948,SMR,43.94236,12.457777,2024-04-19
Somalia,15897682,SOM,5.152149,46.199616,2024-04-19
Saint Pierre and Miquelon,6070,SPM,46.941936,-56.27111,2024-04-19
Serbia,6910713,SRB,44.016521,21.005859,2024-04-19
South Sudan,11197814,SSD,8.0,30.0,2024-04-19
São Tomé and Príncipe,219228,STP,0.18636,6.613081,2024-04-19
Sao Tome and Principe,219241,STP,0.18636,6.613081,2024-04-19
Suriname,586852,SUR,3.919305,-56.027783,2024-04-19
Slovakia,5460998,SVK,48.669026,19.699024,2024-04-19
Slovenia,2100735,SVN,46.151241,14.995463,2024-04-19
Sweden,10356341,SWE,60.128161,18.643501,2024-04-19
Eswatini,1160650,SWZ,-26.522503,31.465866,2024-04-19
Swaziland,1160613,SWZ,-26.522503,31.465866,2024-04-19
Sint Maarten (Dutch part),40827,SXM,18.04258,-63.056017,2024-04-19
Seychelles,98498,SYC,-4.679574,55.491977,2024-04-19
Syria,17506626,SYR,34.802075,38.996815,2024-04-19
Syrian Arab Republic,17506789,SYR,34.802075,38.996815,2024-04-19
Turks and Caicos Islands,38729,TCA,21.694025,-71.797928,2024-04-19
Chad,16431421,TCD,15.454166,18.732207,2024-04-19
Togo,8282069,TGO,8.619543,0.824782,2024-04-19
Thailand,69822069,THA,15.870032,100.992541,2024-04-19
Tajikistan,9541276,TJK,38.861034,71.276093,2024-04-19
Tokelau,1411,TKL,-8.967363,-171.855881,2024-04-19
Turkmenistan,6033094,TKM,38.969719,59.556278,2024-04-19
Timor-Leste,1318893,TLS,-8.874217,125.727539,2024-04-19
Tonga,105734,TON,-21.178986,-175.198242,2024-04-19
Trinidad and Tobago,1400012,TTO,10.691803,-61.222503,2024-04-19
Tunisia,11822956,TUN,33.886917,9.537499,2024-04-19
Turkey,84367208,TUR,38.963745,35.243322,2024-04-19
Tuvalu,11795,TUV,-7.109535,177.64933,2024-04-19
Taiwan,23512183,TWN,23.69781,120.960515,2024-04-19
Tanzania,59755205,TZA,-6.369028,34.888822,2024-04-19
"Tanzania, United Republic of",59759104,TZA,-6.369028,34.888822,2024-04-19
Uganda,45756703,UGA,1.373333,32.290275,2024-04-19
Ukraine,44150992,UKR,48.379433,31.16558,2024-04-19
Uruguay,3474748,URY,-32.522779,-55.765835,2024-04-19
United States of America,329583529,USA,37.09024,-95.712891,2024-04-19
United States,300,USA,37.09024,-95.712891,2024-04-19
Uzbekistan,34241958,UZB,41.377491,64.585262,2024-04-19
Vatican City,451,VAT,41.902916,12.453389,2024-04-19
Vatican City State,451,VAT,41.902916,12.453389,2024-04-19
Holy See,451,VAT,41.902916,12.453389,2024-04-19
Saint Vincent and the Grenadines,110990,VCT,12.984305,-61.287228,2024-04-19
Venezuela,28446829,VEN,6.42375,-66.58973,2024-04-19
British Virgin Islands,30247,VGB,18.420695,-64.639968,2024-04-19
United States Virgin Islands,106330,VIR,18.335765,-64.896335,2024-04-19
Viet Nam,97375803,VNM,14.058324,108.277199,2024-04-19
Vietnam,97367331,VNM,14.058324,108.277199,2024-04-19
Vanuatu,307255,VUT,-15.376706,166.959158,2024-04-19
Wallis and Futuna,11753,WLF,-13.768752,-177.156097,2024-04-19
Samoa,198483,WSM,-13.759029,-172.104629,2024-04-19
Yemen,29838408,YEM,15.552727,48.516388,2024-04-19
South Africa,59330156,ZAF,-30.559482,22.937506,2024-04-19
Zambia,18390133,ZMB,-13.133897,27.849332,2024-04-19
