Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Finland,5530071,FIN,61.92411,25.748151,2024-04-01
Fiji,896370,FJI,-16.578193,179.414413,2024-04-01
Falkland Islands,2562,FLK,-51.796253,-59.523613,2024-04-01
Falkland Islands (Malvinas),2562,FLK,-51.796253,-59.523613,2024-04-01
France,67385310,FRA,46.227638,2.213749,2024-04-01
Faroe Islands,48860,FRO,61.892635,-6.911806,2024-04-01
Micronesia,115007,FSM,7.425554,150.550812,2024-04-01
"Micronesia, Federated States of",115007,FSM,7.425554,150.550812,2024-04-01
Gabon,2225502,GAB,-0.803689,11.609444,2024-04-01
Northern Ireland,67208389,GB-NIR,54.7,-6.7,2024-04-01
United Kingdom,67209147,GBR,55.378051,-3.435973,2024-04-01
United Kingdom of Great Britain and Northern Ireland,67207423,GBR,55.378051,-3.435973,2024-04-01
Georgia,3713628,GEO,42.315407,43.356892,2024-04-01
Guernsey,62992,GGY,49.465691,-2.585278,2024-04-01
Ghana,31069702,GHA,7.946527,-1.023194,2024-04-01
Gibraltar,33688,GIB,36.137741,-5.345374,2024-04-01
Guinea,1402830,GIN,9.945587,-9.696645,2024-04-01
Guadeloupe,400091,GLP,16.995971,-62.067641,2024-04-01
Gambia,2416449,GMB,13.443182,-15.310139,2024-04-01
The Gambia,2416410,GMB,13.443182,-15.310139,2024-04-01
Guinea-Bissau,1967776,GNB,11.803749,-15.180413,2024-04-01
Equatorial Guinea,1402862,GNQ,1.650801,10.267895,2024-04-01
Greece,10714393,GRC,39.074208,21.824312,2024-04-01
Grenada,112509,GRD,12.262776,-61.604171,2024-04-01
Greenland,56360,GRL,71.706936,-42.604303,2024-04-01
Guatemala,16856804,GTM,15.783471,-90.230759,2024-04-01
French Guiana,254511,GUF,3.933889,-53.125782,2024-04-01
Guam,168768,GUM,13.444304,144.793731,2024-04-01
Guyana,786468,GUY,4.860416,-58.93018,2024-04-01
Hong Kong,7500007,HKG,22.396428,114.109497,2024-04-01
Honduras,9903740,HND,15.199999,-86.241905,2024-04-01
Croatia,4046824,HRV,45.1,15.2,2024-04-01
Haiti,11401240,HTI,18.971187,-72.285215,2024-04-01
Hungary,9748842,HUN,47.162494,19.503304,2024-04-01
Indonesia,273497899,IDN,-0.789275,113.921327,2024-04-01
Isle of Man,85022,IMN,54.236107,-4.548056,2024-04-01
India,1379849453,IND,20.593684,78.96288,2024-04-01
British Indian Ocean Territory,2999,IOT,-6.343194,71.876519,2024-04-01
Ireland,67209176,IRL,53.41291,-8.24389,2024-04-01
Iran,83985484,IRN,32.427908,53.688046,2024-04-01
Iraq,40218909,IRQ,33.223191,43.679291,2024-04-01
Iceland,366386,ISL,64.963051,-19.020835,2024-04-01
Israel,9215814,ISR,31.046051,34.851612,2024-04-01
Italy,59549140,ITA,41.87194,12.56738,2024-04-01
Jamaica,2960916,JAM,18.109581,-77.297508,2024-04-01
Jersey,100788,JEY,49.214439,-2.13125,2024-04-01
Jordan,10202097,JOR,30.585164,36.238414,2024-04-01
Japan,125822276,JPN,36.204824,138.252924,2024-04-01
Kazakhstan,18752745,KAZ,48.019573,66.923684,2024-04-01
Kenya,53765778,KEN,-0.023559,37.906193,2024-04-01
Kyrgyzstan,6590965,KGZ,41.20438,74.766098,2024-04-01
Cambodia,16717027,KHM,12.565679,104.990963,2024-04-01
Kiribati,119434,KIR,-3.370417,-168.734039,2024-04-01
Saint Kitts and Nevis,53186,KNA,17.357822,-62.782998,2024-04-01
South Korea,51774744,KOR,35.907757,127.766922,2024-04-01
"Korea, Republic of",51775997,KOR,35.907757,127.766922,2024-04-01
Kuwait,4270091,KWT,29.31166,47.481766,2024-04-01
Laos,7274701,LAO,19.85627,102.495496,2024-04-01
Lao People's Democratic Republic,7274878,LAO,19.85627,102.495496,2024-04-01
Lebanon,6824639,LBN,33.854721,35.862285,2024-04-01
Liberia,5057245,LBR,6.428055,-9.429499,2024-04-01
Libya,6870631,LBY,26.3351,17.228331,2024-04-01
Saint Lucia,183613,LCA,13.909444,-60.978893,2024-04-01
Liechtenstein,38132,LIE,47.166,9.555373,2024-04-01
Sri Lanka,21917216,LKA,7.873054,80.771797,2024-04-01
Lesotho,2142042,LSO,-29.609988,28.233608,2024-04-01
Lithuania,2794383,LTU,55.169438,23.881275,2024-04-01
Luxembourg,632221,LUX,49.815273,6.129583,2024-04-01
Latvia,1901321,LVA,56.879635,24.603189,2024-04-01
Macau,649278,MAC,22.198745,113.543873,2024-04-01
Macao,649288,MAC,22.198745,113.543873,2024-04-01
Saint Martin (French part),38655,MAF,18.082502,-63.051991,2024-04-01
Morocco,36906494,MAR,31.791702,-7.09262,2024-04-01
Monaco,39239,MCO,43.750298,7.412841,2024-04-01
Moldova,2617578,MDA,47.411631,28.369885,2024-04-01
"Moldova, Republic of",2617523,MDA,47.411631,28.369885,2024-04-01
Madagascar,27688460,MDG,-18.766947,46.869107,2024-04-01
Maldives,540485,MDV,3.202778,73.22068,2024-04-01
Mexico,128918021,MEX,23.634501,-102.552784,2024-04-01
Marshall Islands,59187,MHL,7.131474,171.184478,2024-04-01
North Macedonia,2076891,MKD,41.608635,21.745275,2024-04-01
Mali,20248565,MLI,17.570692,-3.996166,2024-04-01
Malta,525232,MLT,35.937496,14.375416,2024-04-01
Montenegro,621654,MNE,42.708678,19.37439,2024-04-01
Mongolia,3277928,MNG,46.862496,103.846656,2024-04-01
Northern Mariana Islands,57550,MNP,17.33083,145.38469,2024-04-01
Mozambique,31252195,MOZ,-18.665695,35.529562,2024-04-01
Mauritania,4649158,MRT,21.00789,-10.940835,2024-04-01
Montserrat,4921,MSR,16.742498,-62.187366,2024-04-01
Martinique,378209,MTQ,14.641528,-61.024174,2024-04-01
Mauritius,1265636,MUS,-20.348404,57.552152,2024-04-01
Malawi,19128310,MWI,-13.254308,34.301525,2024-04-01
Malaysia,32362809,MYS,4.210484,101.975766,2024-04-01
Mayotte,226889,MYT,-12.8275,45.166244,2024-04-01
Namibia,2540707,NAM,-22.95764,18.49041,2024-04-01
New Caledonia,271933,NCL,-20.904305,165.618042,2024-04-01
Niger,206116311,NER,17.607789,8.081666,2024-04-01
Norfolk Island,2301,NFK,-29.040835,167.954712,2024-04-01
Nigeria,206122476,NGA,9.081999,8.675277,2024-04-01
Nicaragua,6623946,NIC,12.865416,-85.207229,2024-04-01
Niue,1469,NIU,-19.054445,-169.867233,2024-04-01
Netherlands,16654406,NLD,52.132633,5.291266,2024-04-01
Norway,5378868,NOR,60.472024,8.468946,2024-04-01
Nepal,29133595,NPL,28.394857,84.124008,2024-04-01
Nauru,10832,NRU,-0.522778,166.931503,2024-04-01
New Zealand,5083858,NZL,-40.900557,174.885971,2024-04-01
Oman,19283813,OMN,21.512583,55.923255,2024-04-01
Pakistan,220871843,PAK,30.375321,69.345116,2024-04-01
Panama,4314399,PAN,8.537981,-80.782127,2024-04-01
Pitcairn Islands,55,PCN,-24.703615,-127.439308,2024-04-01
Pitcairn,55,PCN,-24.703615,-127.439308,2024-04-01
Peru,32968256,PER,-9.189967,-75.015152,2024-04-01
Philippines,109569077,PHL,12.879721,121.774017,2024-04-01
Palau,18090,PLW,7.51498,134.58252,2024-04-01
Papua New Guinea,8945957,PNG,-6.314993,143.95555,2024-04-01
Poland,37946593,POL,51.919438,19.145136,2024-04-01
Puerto Rico,3193661,PRI,18.220833,-66.590149,2024-04-01
North Korea,25776420,PRK,40.339852,127.510093,2024-04-01
Portugal,10304486,PRT,39.399872,-8.224454,2024-04-01
Paraguay,7131750,PRY,-23.442503,-58.443832,2024-04-01
"Palestine, State of",4802772,PSE,31.952162,35.233154,2024-04-01
French Polynesia,280880,PYF,-17.679742,-149.406843,2024-04-01
Qatar,2880790,QAT,25.354826,51.183884,2024-04-01
Réunion,840884,REU,-21.115141,55.536384,2024-04-01
Zimbabwe,14861530,ZWE,-19.015438,29.154857,2024-04-01
Romania,19284082,ROU,45.943161,24.96676,2024-04-01
Russian Federation,144089586,RUS,61.52401,105.318756,2024-04-01
Russia,144090403,RUS,61.52401,105.318756,2024-04-01
Rwanda,12950662,RWA,-1.940278,29.873888,2024-04-01
Saudi Arabia,34810918,SAU,23.885942,45.079162,2024-04-01
Sudan,43844195,SDN,12.862807,30.217636,2024-04-01
Senegal,16742029,SEN,14.497401,-14.452362,2024-04-01
Singapore,5685236,SGP,1.352083,103.819836,2024-04-01
South Georgia and the South Sandwich Islands,29,SGS,-54.429579,-36.587909,2024-04-01
"Saint Helena, Ascension and Tristan da Cunha",53185,SHN,-24.143474,-10.030696,2024-04-01
Saint Helena,53186,SHN,-24.143474,-10.030696,2024-04-01
Svalbard and Jan Mayen,2561,SJM,77.553604,23.670272,2024-04-01
Solomon Islands,686822,SLB,-9.64571,160.156194,2024-04-01
Sierra Leone,7976050,SLE,8.460555,-11.779889,2024-04-01
El Salvador,6485441,SLV,13.794185,-88.89653,2024-04-01
San Marino,33935,SMR,43.94236,12.457777,2024-04-01
Somalia,15891660,SOM,5.152149,46.199616,2024-04-01
Saint Pierre and Miquelon,6068,SPM,46.941936,-56.27111,2024-04-01
Serbia,6907629,SRB,44.016521,21.005859,2024-04-01
South Sudan,11192395,SSD,8.0,30.0,2024-04-01
São Tomé and Príncipe,219142,STP,0.18636,6.613081,2024-04-01
Sao Tome and Principe,219139,STP,0.18636,6.613081,2024-04-01
Suriname,586573,SUR,3.919305,-56.027783,2024-04-01
Slovakia,5458266,SVK,48.669026,19.699024,2024-04-01
Slovenia,2099910,SVN,46.151241,14.995463,2024-04-01
Sweden,10352454,SWE,60.128161,18.643501,2024-04-01
Eswatini,1160044,SWZ,-26.522503,31.465866,2024-04-01
Swaziland,1160031,SWZ,-26.522503,31.465866,2024-04-01
Sint Maarten (Dutch part),40808,SXM,18.04258,-63.056017,2024-04-01
Seychelles,98453,SYC,-4.679574,55.491977,2024-04-01
Syria,17498865,SYR,34.802075,38.996815,2024-04-01
Syrian Arab Republic,17499093,SYR,34.802075,38.996815,2024-04-01
Turks and Caicos Islands,38714,TCA,21.694025,-71.797928,2024-04-01
Chad,16424536,TCD,15.454166,18.732207,2024-04-01
Togo,8277991,TGO,8.619543,0.824782,2024-04-01
Thailand,69793997,THA,15.870032,100.992541,2024-04-01
Tajikistan,9536843,TJK,38.861034,71.276093,2024-04-01
Tokelau,1410,TKL,-8.967363,-171.855881,2024-04-01
Turkmenistan,6030631,TKM,38.969719,59.556278,2024-04-01
Timor-Leste,1318292,TLS,-8.874217,125.727539,2024-04-01
Tonga,105687,TON,-21.178986,-175.198242,2024-04-01
Trinidad and Tobago,1399343,TTO,10.691803,-61.222503,2024-04-01
Tunisia,11817665,TUN,33.886917,9.537499,2024-04-01
Turkey,84329605,TUR,38.963745,35.243322,2024-04-01
Tuvalu,11790,TUV,-7.109535,177.64933,2024-04-01
Taiwan,23501066,TWN,23.69781,120.960515,2024-04-01
Tanzania,59727997,TZA,-6.369028,34.888822,2024-04-01
"Tanzania, United Republic of",59727500,TZA,-6.369028,34.888822,2024-04-01
Uganda,45736984,UGA,1.373333,32.290275,2024-04-01
Ukraine,44129930,UKR,48.379433,31.16558,2024-04-01
Uruguay,3473368,URY,-32.522779,-55.765835,2024-04-01
United States of America,329457133,USA,37.09024,-95.712891,2024-04-01
United States,299,USA,37.09024,-95.712891,2024-04-01
Uzbekistan,34228172,UZB,41.377491,64.585262,2024-04-01
Vatican City,450,VAT,41.902916,12.453389,2024-04-01
Vatican City State,450,VAT,41.902916,12.453389,2024-04-01
Holy See,450,VAT,41.902916,12.453389,2024-04-01
Saint Vincent and the Grenadines,110937,VCT,12.984305,-61.287228,2024-04-01
Venezuela,28433567,VEN,6.42375,-66.58973,2024-04-01
British Virgin Islands,30234,VGB,18.420695,-64.639968,2024-04-01
United States Virgin Islands,106280,VIR,18.335765,-64.896335,2024-04-01
Viet Nam,97330321,VNM,14.058324,108.277199,2024-04-01
Vietnam,97327153,VNM,14.058324,108.277199,2024-04-01
Vanuatu,307121,VUT,-15.376706,166.959158,2024-04-01
Wallis and Futuna,11748,WLF,-13.768752,-177.156097,2024-04-01
Samoa,198391,WSM,-13.759029,-172.104629,2024-04-01
Yemen,29822621,YEM,15.552727,48.516388,2024-04-01
South Africa,59303159,ZAF,-30.559482,22.937506,2024-04-01
Zambia,18382129,ZMB,-13.133897,27.849332,2024-04-01
