Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Bermuda,63899,BMU,32.321384,-64.75737,2024-04-02
Bolivia,11672046,BOL,-16.290154,-63.588653,2024-04-02
Brazil,212546181,BRA,-14.235004,-51.92528,2024-04-02
Barbados,287350,BRB,13.193887,-59.543198,2024-04-02
Brunei,437449,BRN,4.535277,114.727669,2024-04-02
Brunei Darussalam,437451,BRN,4.535277,114.727669,2024-04-02
Bhutan,771560,BTN,27.514162,90.433601,2024-04-02
Burma,54405703,BUR,21.913965,95.956223,2024-04-02
Myanmar,54406187,MMR,21.913965,95.956223,2024-04-02
Botswana,2351424,BWA,-22.328474,24.684866,2024-04-02
Central African Republic,4829448,CAF,6.611111,20.939444,2024-04-02
Canada,38002054,CAN,56.130366,-106.346771,2024-04-02
Cocos (Keeling) Islands,543,CCK,-12.164165,96.870956,2024-04-02
Switzerland,8653865,CHE,46.818188,8.227512,2024-04-02
Chile,19114949,CHL,-35.675147,-71.542969,2024-04-02
China,1372803648,CHN,35.86166,104.195397,2024-04-02
Côte d'Ivoire,26376326,CIV,7.539989,-5.54708,2024-04-02
Cameroon,26543707,CMR,7.369722,12.354722,2024-04-02
Congo,5656582,COG,-0.228021,15.827659,2024-04-02
Cook Islands,18098,COK,-21.236736,-159.777671,2024-04-02
Colombia,50879712,COL,4.570868,-74.297333,2024-04-02
Comoros,869534,COM,-11.875001,43.872219,2024-04-02
Cape Verde,555948,CPV,16.002082,-24.013197,2024-04-02
Costa Rica,5093782,CRI,9.748917,-83.753428,2024-04-02
Cuba,11325910,CUB,21.521757,-77.781167,2024-04-02
Curaçao,155003,CUW,12.186111,-68.989444,2024-04-02
Christmas Island,2071,CXR,-10.447525,105.690449,2024-04-02
Cayman Islands,65714,CYM,19.513469,-80.566956,2024-04-02
Cyprus,1207286,CYP,35.126413,33.429859,2024-04-02
Czech Republic,10698183,CZE,49.817492,15.472962,2024-04-02
Czechia,10698112,CZE,49.817492,15.472962,2024-04-02
Germany,83235431,DEU,51.165691,10.451526,2024-04-02
Djibouti,987938,DJI,11.825138,42.590275,2024-04-02
Dominica,10847155,DMA,15.414999,-61.370976,2024-04-02
Denmark,5830894,DNK,56.26392,9.501785,2024-04-02
Dominican Republic,10847187,DOM,18.735693,-70.162651,2024-04-02
Algeria,44696438,DZA,28.033886,1.659626,2024-04-02
Ecuador,17641481,ECU,-1.831239,-78.183406,2024-04-02
Egypt,102328117,EGY,26.820553,30.802498,2024-04-02
Eritrea,5351603,ERI,15.179384,39.782334,2024-04-02
Western Sahara,510674,ESH,24.215527,-12.885834,2024-04-02
Spain,47348227,ESP,40.463667,-3.74922,2024-04-02
Estonia,1330946,EST,58.595272,25.013607,2024-04-02
Ethiopia,114956410,ETH,9.145,40.489673,2024-04-02
Finland,5530251,FIN,61.92411,25.748151,2024-04-02
Fiji,896367,FJI,-16.578193,179.414413,2024-04-02
Falkland Islands,2562,FLK,-51.796253,-59.523613,2024-04-02
Falkland Islands (Malvinas),2562,FLK,-51.796253,-59.523613,2024-04-02
France,67385559,FRA,46.227638,2.213749,2024-04-02
Faroe Islands,48861,FRO,61.892635,-6.911806,2024-04-02
Micronesia,115011,FSM,7.425554,150.550812,2024-04-02
"Micronesia, Federated States of",115011,FSM,7.425554,150.550812,2024-04-02
Gabon,2225555,GAB,-0.803689,11.609444,2024-04-02
Northern Ireland,67210344,GB-NIR,54.7,-6.7,2024-04-02
United Kingdom,67209946,GBR,55.378051,-3.435973,2024-04-02
United Kingdom of Great Britain and Northern Ireland,67210197,GBR,55.378051,-3.435973,2024-04-02
Georgia,3713774,GEO,42.315407,43.356892,2024-04-02
Guernsey,62994,GGY,49.465691,-2.585278,2024-04-02
Ghana,31070602,GHA,7.946527,-1.023194,2024-04-02
Gibraltar,33688,GIB,36.137741,-5.345374,2024-04-02
Guinea,1402869,GIN,9.945587,-9.696645,2024-04-02
Guadeloupe,400106,GLP,16.995971,-62.067641,2024-04-02
Gambia,2416490,GMB,13.443182,-15.310139,2024-04-02
The Gambia,2416456,GMB,13.443182,-15.310139,2024-04-02
Guinea-Bissau,1967839,GNB,11.803749,-15.180413,2024-04-02
Equatorial Guinea,1402897,GNQ,1.650801,10.267895,2024-04-02
Greece,10714766,GRC,39.074208,21.824312,2024-04-02
Grenada,112509,GRD,12.262776,-61.604171,2024-04-02
Greenland,56362,GRL,71.706936,-42.604303,2024-04-02
Guatemala,16857182,GTM,15.783471,-90.230759,2024-04-02
French Guiana,254523,GUF,3.933889,-53.125782,2024-04-02
Guam,168771,GUM,13.444304,144.793731,2024-04-02
Guyana,786492,GUY,4.860416,-58.93018,2024-04-02
Hong Kong,7500239,HKG,22.396428,114.109497,2024-04-02
Honduras,9904013,HND,15.199999,-86.241905,2024-04-02
Croatia,4046954,HRV,45.1,15.2,2024-04-02
Haiti,11401530,HTI,18.971187,-72.285215,2024-04-02
Hungary,9748996,HUN,47.162494,19.503304,2024-04-02
Indonesia,273505864,IDN,-0.789275,113.921327,2024-04-02
Isle of Man,85026,IMN,54.236107,-4.548056,2024-04-02
India,1379898404,IND,20.593684,78.96288,2024-04-02
British Indian Ocean Territory,2999,IOT,-6.343194,71.876519,2024-04-02
Ireland,67209328,IRL,53.41291,-8.24389,2024-04-02
Iran,83985869,IRN,32.427908,53.688046,2024-04-02
Iraq,40219395,IRQ,33.223191,43.679291,2024-04-02
Iceland,366393,ISL,64.963051,-19.020835,2024-04-02
Israel,9216274,ISR,31.046051,34.851612,2024-04-02
Italy,59548847,ITA,41.87194,12.56738,2024-04-02
Jamaica,2960962,JAM,18.109581,-77.297508,2024-04-02
Jersey,100793,JEY,49.214439,-2.13125,2024-04-02
Jordan,10202354,JOR,30.585164,36.238414,2024-04-02
Japan,125827491,JPN,36.204824,138.252924,2024-04-02
Kazakhstan,18753261,KAZ,48.019573,66.923684,2024-04-02
Kenya,53768020,KEN,-0.023559,37.906193,2024-04-02
Kyrgyzstan,6591131,KGZ,41.20438,74.766098,2024-04-02
Cambodia,16717849,KHM,12.565679,104.990963,2024-04-02
Kiribati,119436,KIR,-3.370417,-168.734039,2024-04-02
Saint Kitts and Nevis,53187,KNA,17.357822,-62.782998,2024-04-02
South Korea,51776148,KOR,35.907757,127.766922,2024-04-02
"Korea, Republic of",51776325,KOR,35.907757,127.766922,2024-04-02
Kuwait,4270301,KWT,29.31166,47.481766,2024-04-02
Laos,7275040,LAO,19.85627,102.495496,2024-04-02
Lao People's Democratic Republic,7274994,LAO,19.85627,102.495496,2024-04-02
Lebanon,6824987,LBN,33.854721,35.862285,2024-04-02
Liberia,5057232,LBR,6.428055,-9.429499,2024-04-02
Libya,6870730,LBY,26.3351,17.228331,2024-04-02
Saint Lucia,183615,LCA,13.909444,-60.978893,2024-04-02
Liechtenstein,38134,LIE,47.166,9.555373,2024-04-02
Sri Lanka,21917205,LKA,7.873054,80.771797,2024-04-02
Lesotho,2142080,LSO,-29.609988,28.233608,2024-04-02
Lithuania,2794483,LTU,55.169438,23.881275,2024-04-02
Luxembourg,632221,LUX,49.815273,6.129583,2024-04-02
Latvia,1901395,LVA,56.879635,24.603189,2024-04-02
Macau,649287,MAC,22.198745,113.543873,2024-04-02
Macao,649290,MAC,22.198745,113.543873,2024-04-02
Saint Martin (French part),38655,MAF,18.082502,-63.051991,2024-04-02
Morocco,36907624,MAR,31.791702,-7.09262,2024-04-02
Monaco,39240,MCO,43.750298,7.412841,2024-04-02
Moldova,2617618,MDA,47.411631,28.369885,2024-04-02
"Moldova, Republic of",2617623,MDA,47.411631,28.369885,2024-04-02
Madagascar,27689260,MDG,-18.766947,46.869107,2024-04-02
Maldives,540506,MDV,3.202778,73.22068,2024-04-02
Mexico,128924427,MEX,23.634501,-102.552784,2024-04-02
Marshall Islands,59189,MHL,7.131474,171.184478,2024-04-02
North Macedonia,2076983,MKD,41.608635,21.745275,2024-04-02
Mali,20249029,MLI,17.570692,-3.996166,2024-04-02
Malta,525240,MLT,35.937496,14.375416,2024-04-02
Montenegro,621663,MNE,42.708678,19.37439,2024-04-02
Mongolia,3278010,MNG,46.862496,103.846656,2024-04-02
Northern Mariana Islands,57553,MNP,17.33083,145.38469,2024-04-02
Mozambique,31253550,MOZ,-18.665695,35.529562,2024-04-02
Mauritania,4649248,MRT,21.00789,-10.940835,2024-04-02
Montserrat,4921,MSR,16.742498,-62.187366,2024-04-02
Martinique,378217,MTQ,14.641528,-61.024174,2024-04-02
Mauritius,1265638,MUS,-20.348404,57.552152,2024-04-02
Malawi,19128250,MWI,-13.254308,34.301525,2024-04-02
Malaysia,32363341,MYS,4.210484,101.975766,2024-04-02
Mayotte,226896,MYT,-12.8275,45.166244,2024-04-02
Namibia,2540749,NAM,-22.95764,18.49041,2024-04-02
New Caledonia,271942,NCL,-20.904305,165.618042,2024-04-02
Niger,206121850,NER,17.607789,8.081666,2024-04-02
Norfolk Island,2301,NFK,-29.040835,167.954712,2024-04-02
Nigeria,206125618,NGA,9.081999,8.675277,2024-04-02
Nicaragua,6624098,NIC,12.865416,-85.207229,2024-04-02
Niue,1469,NIU,-19.054445,-169.867233,2024-04-02
Netherlands,16654776,NLD,52.132633,5.291266,2024-04-02
Norway,5379048,NOR,60.472024,8.468946,2024-04-02
Nepal,29134790,NPL,28.394857,84.124008,2024-04-02
Nauru,10833,NRU,-0.522778,166.931503,2024-04-02
New Zealand,5083914,NZL,-40.900557,174.885971,2024-04-02
Oman,19284753,OMN,21.512583,55.923255,2024-04-02
Pakistan,220875102,PAK,30.375321,69.345116,2024-04-02
Panama,4314485,PAN,8.537981,-80.782127,2024-04-02
Pitcairn Islands,55,PCN,-24.703615,-127.439308,2024-04-02
Pitcairn,55,PCN,-24.703615,-127.439308,2024-04-02
Peru,32969769,PER,-9.189967,-75.015152,2024-04-02
Philippines,109572030,PHL,12.879721,121.774017,2024-04-02
Palau,18090,PLW,7.51498,134.58252,2024-04-02
Papua New Guinea,8946261,PNG,-6.314993,143.95555,2024-04-02
Poland,37947717,POL,51.919438,19.145136,2024-04-02
Puerto Rico,3193789,PRI,18.220833,-66.590149,2024-04-02
North Korea,25776687,PRK,40.339852,127.510093,2024-04-02
Portugal,10304933,PRT,39.399872,-8.224454,2024-04-02
Paraguay,7132101,PRY,-23.442503,-58.443832,2024-04-02
"Palestine, State of",4802875,PSE,31.952162,35.233154,2024-04-02
French Polynesia,280885,PYF,-17.679742,-149.406843,2024-04-02
Qatar,2880877,QAT,25.354826,51.183884,2024-04-02
Réunion,840911,REU,-21.115141,55.536384,2024-04-02
Zimbabwe,14861611,ZWE,-19.015438,29.154857,2024-04-02
Romania,19284413,ROU,45.943161,24.96676,2024-04-02
Russian Federation,144093693,RUS,61.52401,105.318756,2024-04-02
Russia,144094661,RUS,61.52401,105.318756,2024-04-02
Rwanda,12951147,RWA,-1.940278,29.873888,2024-04-02
Saudi Arabia,34811012,SAU,23.885942,45.079162,2024-04-02
Sudan,43846210,SDN,12.862807,30.217636,2024-04-02
Senegal,16742912,SEN,14.497401,-14.452362,2024-04-02
Singapore,5685356,SGP,1.352083,103.819836,2024-04-02
South Georgia and the South Sandwich Islands,29,SGS,-54.429579,-36.587909,2024-04-02
"Saint Helena, Ascension and Tristan da Cunha",53188,SHN,-24.143474,-10.030696,2024-04-02
Saint Helena,53188,SHN,-24.143474,-10.030696,2024-04-02
Svalbard and Jan Mayen,2561,SJM,77.553604,23.670272,2024-04-02
Solomon Islands,686825,SLB,-9.64571,160.156194,2024-04-02
Sierra Leone,7976500,SLE,8.460555,-11.779889,2024-04-02
El Salvador,6485712,SLV,13.794185,-88.89653,2024-04-02
San Marino,33935,SMR,43.94236,12.457777,2024-04-02
Somalia,15891985,SOM,5.152149,46.199616,2024-04-02
Saint Pierre and Miquelon,6068,SPM,46.941936,-56.27111,2024-04-02
Serbia,6907668,SRB,44.016521,21.005859,2024-04-02
South Sudan,11192991,SSD,8.0,30.0,2024-04-02
São Tomé and Príncipe,219143,STP,0.18636,6.613081,2024-04-02
Sao Tome and Principe,219143,STP,0.18636,6.613081,2024-04-02
Suriname,586594,SUR,3.919305,-56.027783,2024-04-02
Slovakia,5458345,SVK,48.669026,19.699024,2024-04-02
Slovenia,2099955,SVN,46.151241,14.995463,2024-04-02
Sweden,10352512,SWE,60.128161,18.643501,2024-04-02
Eswatini,1160087,SWZ,-26.522503,31.465866,2024-04-02
Swaziland,1160067,SWZ,-26.522503,31.465866,2024-04-02
Sint Maarten (Dutch part),40809,SXM,18.04258,-63.056017,2024-04-02
Seychelles,98455,SYC,-4.679574,55.491977,2024-04-02
Syria,17499277,SYR,34.802075,38.996815,2024-04-02
Syrian Arab Republic,17499250,SYR,34.802075,38.996815,2024-04-02
Turks and Caicos Islands,38714,TCA,21.694025,-71.797928,2024-04-02
Chad,16424428,TCD,15.454166,18.732207,2024-04-02
Togo,8278144,TGO,8.619543,0.824782,2024-04-02
Thailand,69794878,THA,15.870032,100.992541,2024-04-02
Tajikistan,9536804,TJK,38.861034,71.276093,2024-04-02
Tokelau,1410,TKL,-8.967363,-171.855881,2024-04-02
Turkmenistan,6030747,TKM,38.969719,59.556278,2024-04-02
Timor-Leste,1318356,TLS,-8.874217,125.727539,2024-04-02
Tonga,105689,TON,-21.178986,-175.198242,2024-04-02
Trinidad and Tobago,1399404,TTO,10.691803,-61.222503,2024-04-02
Tunisia,11817736,TUN,33.886917,9.537499,2024-04-02
Turkey,84332436,TUR,38.963745,35.243322,2024-04-02
Tuvalu,11791,TUV,-7.109535,177.64933,2024-04-02
Taiwan,23501776,TWN,23.69781,120.960515,2024-04-02
Tanzania,59729235,TZA,-6.369028,34.888822,2024-04-02
"Tanzania, United Republic of",59729909,TZA,-6.369028,34.888822,2024-04-02
Uganda,45737432,UGA,1.373333,32.290275,2024-04-02
Ukraine,44131830,UKR,48.379433,31.16558,2024-04-02
Uruguay,3473443,URY,-32.522779,-55.765835,2024-04-02
United States of America,329460583,USA,37.09024,-95.712891,2024-04-02
United States,299,USA,37.09024,-95.712891,2024-04-02
Uzbekistan,34229562,UZB,41.377491,64.585262,2024-04-02
Vatican City,450,VAT,41.902916,12.453389,2024-04-02
Vatican City State,450,VAT,41.902916,12.453389,2024-04-02
Holy See,450,VAT,41.902916,12.453389,2024-04-02
Saint Vincent and the Grenadines,110937,VCT,12.984305,-61.287228,2024-04-02
Venezuela,28433936,VEN,6.42375,-66.58973,2024-04-02
British Virgin Islands,30234,VGB,18.420695,-64.639968,2024-04-02
United States Virgin Islands,106282,VIR,18.335765,-64.896335,2024-04-02
Viet Nam,97332018,VNM,14.058324,108.277199,2024-04-02
Vietnam,97332247,VNM,14.058324,108.277199,2024-04-02
Vanuatu,307127,VUT,-15.376706,166.959158,2024-04-02
Wallis and Futuna,11749,WLF,-13.768752,-177.156097,2024-04-02
Samoa,198397,WSM,-13.759029,-172.104629,2024-04-02
Yemen,29823743,YEM,15.552727,48.516388,2024-04-02
South Africa,59304022,ZAF,-30.559482,22.937506,2024-04-02
Zambia,18382633,ZMB,-13.133897,27.849332,2024-04-02
