Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Aruba,106742,ABW,12.52111,-69.968338,2024-03-27
Afghanistan,40207769,AFG,33.93911,67.709953,2024-03-27
Angola,32858902,AGO,-11.202692,17.873887,2024-03-27
Anguilla,13449,AIA,18.220554,-63.068615,2024-03-27
Åland Islands,29450,ALA,60.250716,20.374146,2024-03-27
Albania,2837027,ALB,41.153332,20.168331,2024-03-27
Andorra,77244,AND,42.546245,1.601554,2024-03-27
United Arab Emirates,9888515,ARE,23.424076,53.847818,2024-03-27
Argentina,45366960,ARG,-38.416097,-63.616672,2024-03-27
Armenia,2962678,ARM,40.069099,45.038189,2024-03-27
American Samoa,55182,ASM,-14.270972,-170.132217,2024-03-27
Antarctica,999,ATA,-75.250973,-0.071389,2024-03-27
French Southern Territories,399,ATF,-49.280366,69.348557,2024-03-27
French Southern and Antarctic Lands,399,ATF,-49.280366,69.348557,2024-03-27
Antigua and Barbuda,97902,ATG,17.060816,-61.796428,2024-03-27
Australia,25680824,AUS,-25.274398,133.775136,2024-03-27
Austria,8915150,AUT,47.516231,14.550072,2024-03-27
Azerbaijan,10108050,AZE,40.143105,47.576927,2024-03-27
Burundi,11888221,BDI,-3.373056,29.918886,2024-03-27
Belgium,11553864,BEL,50.503887,4.469936,2024-03-27
Benin,12120894,BEN,9.30769,2.315834,2024-03-27
"Bonaire, Sint Eustatius and Saba",25981,BES,12.183333,-68.233333,2024-03-27
Burkina Faso,20898069,BFA,12.238333,-1.561593,2024-03-27
Bangladesh,164652327,BGD,23.684994,90.356331,2024-03-27
Bulgaria,6925910,BGR,42.733883,25.48583,2024-03-27
Bahrain,1701200,BHR,25.930414,50.637772,2024-03-27
Bahamas,393162,BHS,25.03428,-77.39628,2024-03-27
The Bahamas,393157,BHS,25.03428,-77.39628,2024-03-27
Bosnia and Herzegovina,3280003,BIH,43.915886,17.679076,2024-03-27
Belarus,9396381,BLR,53.709807,27.953389,2024-03-27
Belize,397519,BLZ,17.189877,-88.49765,2024-03-27
Bermuda,63890,BMU,32.321384,-64.75737,2024-03-27
Bolivia,11669926,BOL,-16.290154,-63.588653,2024-03-27
Brazil,212516105,BRA,-14.235004,-51.92528,2024-03-27
Barbados,287295,BRB,13.193887,-59.543198,2024-03-27
Brunei,437365,BRN,4.535277,114.727669,2024-03-27
Brunei Darussalam,437391,BRN,4.535277,114.727669,2024-03-27
Bhutan,771418,BTN,27.514162,90.433601,2024-03-27
Burma,54398076,BUR,21.913965,95.956223,2024-03-27
Myanmar,54398579,MMR,21.913965,95.956223,2024-03-27
Botswana,2351083,BWA,-22.328474,24.684866,2024-03-27
Central African Republic,4828595,CAF,6.611111,20.939444,2024-03-27
Canada,37997927,CAN,56.130366,-106.346771,2024-03-27
Cocos (Keeling) Islands,543,CCK,-12.164165,96.870956,2024-03-27
Switzerland,8652397,CHE,46.818188,8.227512,2024-03-27
Chile,19112336,CHL,-35.675147,-71.542969,2024-03-27
China,1372532562,CHN,35.86166,104.195397,2024-03-27
Côte d'Ivoire,26372448,CIV,7.539989,-5.54708,2024-03-27
Cameroon,26539137,CMR,7.369722,12.354722,2024-03-27
Congo,5655955,COG,-0.228021,15.827659,2024-03-27
Cook Islands,18095,COK,-21.236736,-159.777671,2024-03-27
Colombia,50870352,COL,4.570868,-74.297333,2024-03-27
Comoros,869418,COM,-11.875001,43.872219,2024-03-27
Cape Verde,555873,CPV,16.002082,-24.013197,2024-03-27
Costa Rica,5092782,CRI,9.748917,-83.753428,2024-03-27
Cuba,11324170,CUB,21.521757,-77.781167,2024-03-27
Curaçao,154973,CUW,12.186111,-68.989444,2024-03-27
Christmas Island,2071,CXR,-10.447525,105.690449,2024-03-27
Cayman Islands,65702,CYM,19.513469,-80.566956,2024-03-27
Cyprus,1207134,CYP,35.126413,33.429859,2024-03-27
Czech Republic,10696352,CZE,49.817492,15.472962,2024-03-27
Czechia,10696577,CZE,49.817492,15.472962,2024-03-27
Germany,83222128,DEU,51.165691,10.451526,2024-03-27
Djibouti,987760,DJI,11.825138,42.590275,2024-03-27
Dominica,10845183,DMA,15.414999,-61.370976,2024-03-27
Denmark,5830250,DNK,56.26392,9.501785,2024-03-27
Dominican Republic,10845697,DOM,18.735693,-70.162651,2024-03-27
Algeria,44690184,DZA,28.033886,1.659626,2024-03-27
Ecuador,17639402,ECU,-1.831239,-78.183406,2024-03-27
Egypt,102314271,EGY,26.820553,30.802498,2024-03-27
Eritrea,5350695,ERI,15.179384,39.782334,2024-03-27
