Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Grenada,112504,GRD,12.262776,-61.604171,2024-03-31
Greenland,56360,GRL,71.706936,-42.604303,2024-03-31
Guatemala,16856579,GTM,15.783471,-90.230759,2024-03-31
French Guiana,254511,GUF,3.933889,-53.125782,2024-03-31
Guam,168764,GUM,13.444304,144.793731,2024-03-31
Guyana,786447,GUY,4.860416,-58.93018,2024-03-31
Hong Kong,7499717,HKG,22.396428,114.109497,2024-03-31
Honduras,9903311,HND,15.199999,-86.241905,2024-03-31
Croatia,4046659,HRV,45.1,15.2,2024-03-31
Haiti,11401368,HTI,18.971187,-72.285215,2024-03-31
Hungary,9748780,HUN,47.162494,19.503304,2024-03-31
Indonesia,273487462,IDN,-0.789275,113.921327,2024-03-31
Isle of Man,85022,IMN,54.236107,-4.548056,2024-03-31
India,1379799474,IND,20.593684,78.96288,2024-03-31
British Indian Ocean Territory,2999,IOT,-6.343194,71.876519,2024-03-31
Ireland,67205927,IRL,53.41291,-8.24389,2024-03-31
Iran,83983322,IRN,32.427908,53.688046,2024-03-31
Iraq,40217896,IRQ,33.223191,43.679291,2024-03-31
Iceland,366383,ISL,64.963051,-19.020835,2024-03-31
Israel,9215913,ISR,31.046051,34.851612,2024-03-31
Italy,59545683,ITA,41.87194,12.56738,2024-03-31
Jamaica,2960854,JAM,18.109581,-77.297508,2024-03-31
Jersey,100786,JEY,49.214439,-2.13125,2024-03-31
Jordan,10202056,JOR,30.585164,36.238414,2024-03-31
Japan,125821543,JPN,36.204824,138.252924,2024-03-31
Kazakhstan,18752333,KAZ,48.019573,66.923684,2024-03-31
Kenya,53763403,KEN,-0.023559,37.906193,2024-03-31
Kyrgyzstan,6590681,KGZ,41.20438,74.766098,2024-03-31
Cambodia,16717095,KHM,12.565679,104.990963,2024-03-31
Kiribati,119429,KIR,-3.370417,-168.734039,2024-03-31
Saint Kitts and Nevis,53186,KNA,17.357822,-62.782998,2024-03-31
South Korea,51774079,KOR,35.907757,127.766922,2024-03-31
"Korea, Republic of",51774276,KOR,35.907757,127.766922,2024-03-31
Kuwait,4269948,KWT,29.31166,47.481766,2024-03-31
Laos,7274635,LAO,19.85627,102.495496,2024-03-31
Lao People's Democratic Republic,7274658,LAO,19.85627,102.495496,2024-03-31
Lebanon,6824550,LBN,33.854721,35.862285,2024-03-31
Liberia,5056934,LBR,6.428055,-9.429499,2024-03-31
Libya,6870323,LBY,26.3351,17.228331,2024-03-31
Saint Lucia,183602,LCA,13.909444,-60.978893,2024-03-31
Liechtenstein,38132,LIE,47.166,9.555373,2024-03-31
Sri Lanka,21915857,LKA,7.873054,80.771797,2024-03-31
Lesotho,2141994,LSO,-29.609988,28.233608,2024-03-31
Lithuania,2794385,LTU,55.169438,23.881275,2024-03-31
Luxembourg,632193,LUX,49.815273,6.129583,2024-03-31
Latvia,1901289,LVA,56.879635,24.603189,2024-03-31
Macau,649257,MAC,22.198745,113.543873,2024-03-31
Macao,649266,MAC,22.198745,113.543873,2024-03-31
Saint Martin (French part),38653,MAF,18.082502,-63.051991,2024-03-31
Morocco,36906561,MAR,31.791702,-7.09262,2024-03-31
Monaco,39238,MCO,43.750298,7.412841,2024-03-31
Moldova,2617518,MDA,47.411631,28.369885,2024-03-31
"Moldova, Republic of",2617466,MDA,47.411631,28.369885,2024-03-31
Madagascar,27688041,MDG,-18.766947,46.869107,2024-03-31
Maldives,540474,MDV,3.202778,73.22068,2024-03-31
Mexico,128913546,MEX,23.634501,-102.552784,2024-03-31
Marshall Islands,59186,MHL,7.131474,171.184478,2024-03-31
North Macedonia,2076844,MKD,41.608635,21.745275,2024-03-31
Mali,20248345,MLI,17.570692,-3.996166,2024-03-31
Malta,525217,MLT,35.937496,14.375416,2024-03-31
Montenegro,621644,MNE,42.708678,19.37439,2024-03-31
Mongolia,3277893,MNG,46.862496,103.846656,2024-03-31
Northern Mariana Islands,57550,MNP,17.33083,145.38469,2024-03-31
Mozambique,31251761,MOZ,-18.665695,35.529562,2024-03-31
Mauritania,4648978,MRT,21.00789,-10.940835,2024-03-31
Montserrat,4921,MSR,16.742498,-62.187366,2024-03-31
Martinique,378187,MTQ,14.641528,-61.024174,2024-03-31
Mauritius,1265610,MUS,-20.348404,57.552152,2024-03-31
Malawi,19127272,MWI,-13.254308,34.301525,2024-03-31
Malaysia,32362029,MYS,4.210484,101.975766,2024-03-31
Mayotte,226882,MYT,-12.8275,45.166244,2024-03-31
Namibia,2540593,NAM,-22.95764,18.49041,2024-03-31
New Caledonia,271932,NCL,-20.904305,165.618042,2024-03-31
Niger,206115443,NER,17.607789,8.081666,2024-03-31
Norfolk Island,2301,NFK,-29.040835,167.954712,2024-03-31
Nigeria,206112342,NGA,9.081999,8.675277,2024-03-31
Nicaragua,6623821,NIC,12.865416,-85.207229,2024-03-31
Niue,1469,NIU,-19.054445,-169.867233,2024-03-31
Netherlands,16653764,NLD,52.132633,5.291266,2024-03-31
Norway,5378801,NOR,60.472024,8.468946,2024-03-31
Nepal,29133455,NPL,28.394857,84.124008,2024-03-31
Nauru,10832,NRU,-0.522778,166.931503,2024-03-31
New Zealand,5083602,NZL,-40.900557,174.885971,2024-03-31
Oman,19283877,OMN,21.512583,55.923255,2024-03-31
Pakistan,220870226,PAK,30.375321,69.345116,2024-03-31
Panama,4314191,PAN,8.537981,-80.782127,2024-03-31
Pitcairn Islands,55,PCN,-24.703615,-127.439308,2024-03-31
Pitcairn,55,PCN,-24.703615,-127.439308,2024-03-31
Peru,32968243,PER,-9.189967,-75.015152,2024-03-31
Philippines,109569825,PHL,12.879721,121.774017,2024-03-31
Palau,18089,PLW,7.51498,134.58252,2024-03-31
Papua New Guinea,8945858,PNG,-6.314993,143.95555,2024-03-31
Poland,37945490,POL,51.919438,19.145136,2024-03-31
Puerto Rico,3193635,PRI,18.220833,-66.590149,2024-03-31
North Korea,25775880,PRK,40.339852,127.510093,2024-03-31
Portugal,10304160,PRT,39.399872,-8.224454,2024-03-31
Paraguay,7131744,PRY,-23.442503,-58.443832,2024-03-31
"Palestine, State of",4802672,PSE,31.952162,35.233154,2024-03-31
French Polynesia,280869,PYF,-17.679742,-149.406843,2024-03-31
Qatar,2880756,QAT,25.354826,51.183884,2024-03-31
Réunion,840859,REU,-21.115141,55.536384,2024-03-31
Zimbabwe,14860825,ZWE,-19.015438,29.154857,2024-03-31
Romania,19283579,ROU,45.943161,24.96676,2024-03-31
Russian Federation,144085700,RUS,61.52401,105.318756,2024-03-31
Russia,144085306,RUS,61.52401,105.318756,2024-03-31
Rwanda,12950605,RWA,-1.940278,29.873888,2024-03-31
Saudi Arabia,34810196,SAU,23.885942,45.079162,2024-03-31
Sudan,43843128,SDN,12.862807,30.217636,2024-03-31
Senegal,16741719,SEN,14.497401,-14.452362,2024-03-31
Singapore,5685224,SGP,1.352083,103.819836,2024-03-31
South Georgia and the South Sandwich Islands,29,SGS,-54.429579,-36.587909,2024-03-31
"Saint Helena, Ascension and Tristan da Cunha",53186,SHN,-24.143474,-10.030696,2024-03-31
Saint Helena,53185,SHN,-24.143474,-10.030696,2024-03-31
Svalbard and Jan Mayen,2561,SJM,77.553604,23.670272,2024-03-31
Solomon Islands,686795,SLB,-9.64571,160.156194,2024-03-31
Sierra Leone,7975855,SLE,8.460555,-11.779889,2024-03-31
El Salvador,6485358,SLV,13.794185,-88.89653,2024-03-31
San Marino,33933,SMR,43.94236,12.457777,2024-03-31
Somalia,15890920,SOM,5.152149,46.199616,2024-03-31
Saint Pierre and Miquelon,6068,SPM,46.941936,-56.27111,2024-03-31
Serbia,6907201,SRB,44.016521,21.005859,2024-03-31
South Sudan,11192094,SSD,8.0,30.0,2024-03-31
São Tomé and Príncipe,219137,STP,0.18636,6.613081,2024-03-31
Sao Tome and Principe,219130,STP,0.18636,6.613081,2024-03-31
Suriname,586548,SUR,3.919305,-56.027783,2024-03-31
Slovakia,5458111,SVK,48.669026,19.699024,2024-03-31
Slovenia,2099852,SVN,46.151241,14.995463,2024-03-31
Sweden,10351928,SWE,60.128161,18.643501,2024-03-31
Eswatini,1160016,SWZ,-26.522503,31.465866,2024-03-31
Swaziland,1159994,SWZ,-26.522503,31.465866,2024-03-31
Sint Maarten (Dutch part),40807,SXM,18.04258,-63.056017,2024-03-31
Seychelles,98448,SYC,-4.679574,55.491977,2024-03-31
Syria,17498768,SYR,34.802075,38.996815,2024-03-31
Syrian Arab Republic,17498704,SYR,34.802075,38.996815,2024-03-31
Turks and Caicos Islands,38714,TCA,21.694025,-71.797928,2024-03-31
Chad,16423531,TCD,15.454166,18.732207,2024-03-31
Togo,8277693,TGO,8.619543,0.824782,2024-03-31
Thailand,69790809,THA,15.870032,100.992541,2024-03-31
Tajikistan,9536272,TJK,38.861034,71.276093,2024-03-31
Tokelau,1410,TKL,-8.967363,-171.855881,2024-03-31
Turkmenistan,6030388,TKM,38.969719,59.556278,2024-03-31
Timor-Leste,1318278,TLS,-8.874217,125.727539,2024-03-31
Tonga,105682,TON,-21.178986,-175.198242,2024-03-31
Trinidad and Tobago,1399296,TTO,10.691803,-61.222503,2024-03-31
Tunisia,11816875,TUN,33.886917,9.537499,2024-03-31
Turkey,84327311,TUR,38.963745,35.243322,2024-03-31
Tuvalu,11790,TUV,-7.109535,177.64933,2024-03-31
Taiwan,23499939,TWN,23.69781,120.960515,2024-03-31
Tanzania,59728012,TZA,-6.369028,34.888822,2024-03-31
"Tanzania, United Republic of",59725661,TZA,-6.369028,34.888822,2024-03-31
Uganda,45735584,UGA,1.373333,32.290275,2024-03-31
Ukraine,44129010,UKR,48.379433,31.16558,2024-03-31
Uruguay,3473225,URY,-32.522779,-55.765835,2024-03-31
United States of America,329442085,USA,37.09024,-95.712891,2024-03-31
United States,299,USA,37.09024,-95.712891,2024-03-31
Uzbekistan,34228269,UZB,41.377491,64.585262,2024-03-31
Vatican City,450,VAT,41.902916,12.453389,2024-03-31
Vatican City State,450,VAT,41.902916,12.453389,2024-03-31
Holy See,450,VAT,41.902916,12.453389,2024-03-31
Saint Vincent and the Grenadines,110933,VCT,12.984305,-61.287228,2024-03-31
Venezuela,28431921,VEN,6.42375,-66.58973,2024-03-31
British Virgin Islands,30233,VGB,18.420695,-64.639968,2024-03-31
United States Virgin Islands,106277,VIR,18.335765,-64.896335,2024-03-31
Viet Nam,97327731,VNM,14.058324,108.277199,2024-03-31
Vietnam,97328795,VNM,14.058324,108.277199,2024-03-31
Vanuatu,307113,VUT,-15.376706,166.959158,2024-03-31
Wallis and Futuna,11748,WLF,-13.768752,-177.156097,2024-03-31
Samoa,198387,WSM,-13.759029,-172.104629,2024-03-31
Yemen,29821641,YEM,15.552727,48.516388,2024-03-31
South Africa,59301953,ZAF,-30.559482,22.937506,2024-03-31
Zambia,18381789,ZMB,-13.133897,27.849332,2024-03-31
