Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Slovenia,2100356,SVN,46.151241,14.995463,2024-04-10
Sweden,10354860,SWE,60.128161,18.643501,2024-04-10
Eswatini,1160293,SWZ,-26.522503,31.465866,2024-04-10
Swaziland,1160315,SWZ,-26.522503,31.465866,2024-04-10
Sint Maarten (Dutch part),40817,SXM,18.04258,-63.056017,2024-04-10
Seychelles,98474,SYC,-4.679574,55.491977,2024-04-10
Syria,17502877,SYR,34.802075,38.996815,2024-04-10
Syrian Arab Republic,17502612,SYR,34.802075,38.996815,2024-04-10
Turks and Caicos Islands,38721,TCA,21.694025,-71.797928,2024-04-10
Chad,16427721,TCD,15.454166,18.732207,2024-04-10
Togo,8279902,TGO,8.619543,0.824782,2024-04-10
Thailand,69809854,THA,15.870032,100.992541,2024-04-10
Tajikistan,9538806,TJK,38.861034,71.276093,2024-04-10
Tokelau,1411,TKL,-8.967363,-171.855881,2024-04-10
Turkmenistan,6031825,TKM,38.969719,59.556278,2024-04-10
Timor-Leste,1318619,TLS,-8.874217,125.727539,2024-04-10
Tonga,105709,TON,-21.178986,-175.198242,2024-04-10
Trinidad and Tobago,1399665,TTO,10.691803,-61.222503,2024-04-10
Tunisia,11820166,TUN,33.886917,9.537499,2024-04-10
Turkey,84351621,TUR,38.963745,35.243322,2024-04-10
Tuvalu,11793,TUV,-7.109535,177.64933,2024-04-10
Taiwan,23506685,TWN,23.69781,120.960515,2024-04-10
Tanzania,59741407,TZA,-6.369028,34.888822,2024-04-10
"Tanzania, United Republic of",59741480,TZA,-6.369028,34.888822,2024-04-10
Uganda,45747515,UGA,1.373333,32.290275,2024-04-10
Ukraine,44139851,UKR,48.379433,31.16558,2024-04-10
Uruguay,3474246,URY,-32.522779,-55.765835,2024-04-10
United States of America,329519202,USA,37.09024,-95.712891,2024-04-10
United States,300,USA,37.09024,-95.712891,2024-04-10
Uzbekistan,34235920,UZB,41.377491,64.585262,2024-04-10
Vatican City,451,VAT,41.902916,12.453389,2024-04-10
Vatican City State,451,VAT,41.902916,12.453389,2024-04-10
Holy See,451,VAT,41.902916,12.453389,2024-04-10
Saint Vincent and the Grenadines,110963,VCT,12.984305,-61.287228,2024-04-10
Venezuela,28439471,VEN,6.42375,-66.58973,2024-04-10
British Virgin Islands,30240,VGB,18.420695,-64.639968,2024-04-10
United States Virgin Islands,106304,VIR,18.335765,-64.896335,2024-04-10
Viet Nam,97348899,VNM,14.058324,108.277199,2024-04-10
Vietnam,97348362,VNM,14.058324,108.277199,2024-04-10
Vanuatu,307189,VUT,-15.376706,166.959158,2024-04-10
Wallis and Futuna,11751,WLF,-13.768752,-177.156097,2024-04-10
Samoa,198437,WSM,-13.759029,-172.104629,2024-04-10
Yemen,29830405,YEM,15.552727,48.516388,2024-04-10
South Africa,59315193,ZAF,-30.559482,22.937506,2024-04-10
Zambia,18386513,ZMB,-13.133897,27.849332,2024-04-10
