Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Svalbard and Jan Mayen,2563,SJM,77.553604,23.670272,2024-04-26
Solomon Islands,687281,SLB,-9.64571,160.156194,2024-04-26
Sierra Leone,7980597,SLE,8.460555,-11.779889,2024-04-26
El Salvador,6490090,SLV,13.794185,-88.89653,2024-04-26
San Marino,33955,SMR,43.94236,12.457777,2024-04-26
Somalia,15902141,SOM,5.152149,46.199616,2024-04-26
Saint Pierre and Miquelon,6072,SPM,46.941936,-56.27111,2024-04-26
Serbia,6911739,SRB,44.016521,21.005859,2024-04-26
South Sudan,11199073,SSD,8.0,30.0,2024-04-26
São Tomé and Príncipe,219267,STP,0.18636,6.613081,2024-04-26
Sao Tome and Principe,219277,STP,0.18636,6.613081,2024-04-26
Suriname,586982,SUR,3.919305,-56.027783,2024-04-26
Slovakia,5462420,SVK,48.669026,19.699024,2024-04-26
Slovenia,2101191,SVN,46.151241,14.995463,2024-04-26
Sweden,10359103,SWE,60.128161,18.643501,2024-04-26
Eswatini,1160717,SWZ,-26.522503,31.465866,2024-04-26
Swaziland,1160814,SWZ,-26.522503,31.465866,2024-04-26
Sint Maarten (Dutch part),40836,SXM,18.04258,-63.056017,2024-04-26
Seychelles,98520,SYC,-4.679574,55.491977,2024-04-26
Syria,17509533,SYR,34.802075,38.996815,2024-04-26
Syrian Arab Republic,17511501,SYR,34.802075,38.996815,2024-04-26
Turks and Caicos Islands,38739,TCA,21.694025,-71.797928,2024-04-26
Chad,16436406,TCD,15.454166,18.732207,2024-04-26
Togo,8283759,TGO,8.619543,0.824782,2024-04-26
Thailand,69841788,THA,15.870032,100.992541,2024-04-26
Tajikistan,9542804,TJK,38.861034,71.276093,2024-04-26
Tokelau,1411,TKL,-8.967363,-171.855881,2024-04-26
Turkmenistan,6034503,TKM,38.969719,59.556278,2024-04-26
Timor-Leste,1319099,TLS,-8.874217,125.727539,2024-04-26
Tonga,105764,TON,-21.178986,-175.198242,2024-04-26
Trinidad and Tobago,1400214,TTO,10.691803,-61.222503,2024-04-26
Tunisia,11825762,TUN,33.886917,9.537499,2024-04-26
Turkey,84391728,TUR,38.963745,35.243322,2024-04-26
Tuvalu,11797,TUV,-7.109535,177.64933,2024-04-26
Taiwan,23516709,TWN,23.69781,120.960515,2024-04-26
Tanzania,59767476,TZA,-6.369028,34.888822,2024-04-26
"Tanzania, United Republic of",59766468,TZA,-6.369028,34.888822,2024-04-26
Uganda,45769171,UGA,1.373333,32.290275,2024-04-26
Ukraine,44160073,UKR,48.379433,31.16558,2024-04-26
Uruguay,3475491,URY,-32.522779,-55.765835,2024-04-26
United States of America,329657049,USA,37.09024,-95.712891,2024-04-26
United States,300,USA,37.09024,-95.712891,2024-04-26
Uzbekistan,34251195,UZB,41.377491,64.585262,2024-04-26
Vatican City,451,VAT,41.902916,12.453389,2024-04-26
Vatican City State,451,VAT,41.902916,12.453389,2024-04-26
Holy See,451,VAT,41.902916,12.453389,2024-04-26
Saint Vincent and the Grenadines,111016,VCT,12.984305,-61.287228,2024-04-26
Venezuela,28452605,VEN,6.42375,-66.58973,2024-04-26
British Virgin Islands,30253,VGB,18.420695,-64.639968,2024-04-26
United States Virgin Islands,106345,VIR,18.335765,-64.896335,2024-04-26
Viet Nam,97400657,VNM,14.058324,108.277199,2024-04-26
Vietnam,97390945,VNM,14.058324,108.277199,2024-04-26
Vanuatu,307342,VUT,-15.376706,166.959158,2024-04-26
Wallis and Futuna,11756,WLF,-13.768752,-177.156097,2024-04-26
Samoa,198505,WSM,-13.759029,-172.104629,2024-04-26
Yemen,29840850,YEM,15.552727,48.516388,2024-04-26
South Africa,59340940,ZAF,-30.559482,22.937506,2024-04-26
Zambia,18394985,ZMB,-13.133897,27.849332,2024-04-26
