Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Falkland Islands (Malvinas),2562,FLK,-51.796253,-59.523613,2024-03-29
France,67377768,FRA,46.227638,2.213749,2024-03-29
Faroe Islands,48855,FRO,61.892635,-6.911806,2024-03-29
Micronesia,114998,FSM,7.425554,150.550812,2024-03-29
"Micronesia, Federated States of",114998,FSM,7.425554,150.550812,2024-03-29
Gabon,2225360,GAB,-0.803689,11.609444,2024-03-29
Northern Ireland,67204399,GB-NIR,54.7,-6.7,2024-03-29
United Kingdom,67201373,GBR,55.378051,-3.435973,2024-03-29
United Kingdom of Great Britain and Northern Ireland,67204121,GBR,55.378051,-3.435973,2024-03-29
Georgia,3713438,GEO,42.315407,43.356892,2024-03-29
Guernsey,62987,GGY,49.465691,-2.585278,2024-03-29
Ghana,31067993,GHA,7.946527,-1.023194,2024-03-29
Gibraltar,33684,GIB,36.137741,-5.345374,2024-03-29
Guinea,1402767,GIN,9.945587,-9.696645,2024-03-29
Guadeloupe,400072,GLP,16.995971,-62.067641,2024-03-29
Gambia,2416278,GMB,13.443182,-15.310139,2024-03-29
The Gambia,2416279,GMB,13.443182,-15.310139,2024-03-29
Guinea-Bissau,1967685,GNB,11.803749,-15.180413,2024-03-29
Equatorial Guinea,1402715,GNQ,1.650801,10.267895,2024-03-29
Greece,10713964,GRC,39.074208,21.824312,2024-03-29
Grenada,112503,GRD,12.262776,-61.604171,2024-03-29
Greenland,56355,GRL,71.706936,-42.604303,2024-03-29
Guatemala,16855790,GTM,15.783471,-90.230759,2024-03-29
French Guiana,254500,GUF,3.933889,-53.125782,2024-03-29
Guam,168754,GUM,13.444304,144.793731,2024-03-29
Guyana,786444,GUY,4.860416,-58.93018,2024-03-29
Hong Kong,7499373,HKG,22.396428,114.109497,2024-03-29
Honduras,9902905,HND,15.199999,-86.241905,2024-03-29
Croatia,4046417,HRV,45.1,15.2,2024-03-29
Haiti,11400832,HTI,18.971187,-72.285215,2024-03-29
Hungary,9748113,HUN,47.162494,19.503304,2024-03-29
Indonesia,273472788,IDN,-0.789275,113.921327,2024-03-29
Isle of Man,85017,IMN,54.236107,-4.548056,2024-03-29
India,1379804391,IND,20.593684,78.96288,2024-03-29
British Indian Ocean Territory,2999,IOT,-6.343194,71.876519,2024-03-29
Ireland,67204502,IRL,53.41291,-8.24389,2024-03-29
Iran,83980417,IRN,32.427908,53.688046,2024-03-29
Iraq,40214748,IRQ,33.223191,43.679291,2024-03-29
Iceland,366369,ISL,64.963051,-19.020835,2024-03-29
Israel,9215519,ISR,31.046051,34.851612,2024-03-29
Italy,59542670,ITA,41.87194,12.56738,2024-03-29
Jamaica,2960673,JAM,18.109581,-77.297508,2024-03-29
Jersey,100781,JEY,49.214439,-2.13125,2024-03-29
Jordan,10201496,JOR,30.585164,36.238414,2024-03-29
Japan,125813294,JPN,36.204824,138.252924,2024-03-29
Kazakhstan,18750988,KAZ,48.019573,66.923684,2024-03-29
Kenya,53761222,KEN,-0.023559,37.906193,2024-03-29
Kyrgyzstan,6590541,KGZ,41.20438,74.766098,2024-03-29
Cambodia,16715655,KHM,12.565679,104.990963,2024-03-29
Kiribati,119422,KIR,-3.370417,-168.734039,2024-03-29
Saint Kitts and Nevis,53184,KNA,17.357822,-62.782998,2024-03-29
South Korea,51772742,KOR,35.907757,127.766922,2024-03-29
"Korea, Republic of",51773058,KOR,35.907757,127.766922,2024-03-29
Kuwait,4269735,KWT,29.31166,47.481766,2024-03-29
Laos,7274174,LAO,19.85627,102.495496,2024-03-29
Lao People's Democratic Republic,7274143,LAO,19.85627,102.495496,2024-03-29
Lebanon,6824220,LBN,33.854721,35.862285,2024-03-29
Liberia,5056888,LBR,6.428055,-9.429499,2024-03-29
Libya,6869932,LBY,26.3351,17.228331,2024-03-29
Saint Lucia,183597,LCA,13.909444,-60.978893,2024-03-29
Liechtenstein,38130,LIE,47.166,9.555373,2024-03-29
Sri Lanka,21915551,LKA,7.873054,80.771797,2024-03-29
Lesotho,2141839,LSO,-29.609988,28.233608,2024-03-29
Lithuania,2794296,LTU,55.169438,23.881275,2024-03-29
Luxembourg,632155,LUX,49.815273,6.129583,2024-03-29
Latvia,1901178,LVA,56.879635,24.603189,2024-03-29
Macau,649209,MAC,22.198745,113.543873,2024-03-29
Macao,649208,MAC,22.198745,113.543873,2024-03-29
Saint Martin (French part),38652,MAF,18.082502,-63.051991,2024-03-29
Morocco,36903242,MAR,31.791702,-7.09262,2024-03-29
Monaco,39237,MCO,43.750298,7.412841,2024-03-29
Moldova,2617291,MDA,47.411631,28.369885,2024-03-29
"Moldova, Republic of",2617370,MDA,47.411631,28.369885,2024-03-29
Madagascar,27685677,MDG,-18.766947,46.869107,2024-03-29
Maldives,540432,MDV,3.202778,73.22068,2024-03-29
Mexico,128908155,MEX,23.634501,-102.552784,2024-03-29
Marshall Islands,59185,MHL,7.131474,171.184478,2024-03-29
North Macedonia,2076713,MKD,41.608635,21.745275,2024-03-29
Mali,20247532,MLI,17.570692,-3.996166,2024-03-29
Malta,525177,MLT,35.937496,14.375416,2024-03-29
Montenegro,621600,MNE,42.708678,19.37439,2024-03-29
Mongolia,3277773,MNG,46.862496,103.846656,2024-03-29
Northern Mariana Islands,57545,MNP,17.33083,145.38469,2024-03-29
Mozambique,31250520,MOZ,-18.665695,35.529562,2024-03-29
Mauritania,4648724,MRT,21.00789,-10.940835,2024-03-29
Montserrat,4921,MSR,16.742498,-62.187366,2024-03-29
Martinique,378179,MTQ,14.641528,-61.024174,2024-03-29
Mauritius,1265510,MUS,-20.348404,57.552152,2024-03-29
Malawi,19127236,MWI,-13.254308,34.301525,2024-03-29
Malaysia,32360296,MYS,4.210484,101.975766,2024-03-29
Mayotte,226880,MYT,-12.8275,45.166244,2024-03-29
Namibia,2540445,NAM,-22.95764,18.49041,2024-03-29
New Caledonia,271903,NCL,-20.904305,165.618042,2024-03-29
Niger,206110428,NER,17.607789,8.081666,2024-03-29
Norfolk Island,2301,NFK,-29.040835,167.954712,2024-03-29
Nigeria,206097240,NGA,9.081999,8.675277,2024-03-29
Nicaragua,6623176,NIC,12.865416,-85.207229,2024-03-29
Niue,1469,NIU,-19.054445,-169.867233,2024-03-29
Netherlands,16652833,NLD,52.132633,5.291266,2024-03-29
Norway,5378688,NOR,60.472024,8.468946,2024-03-29
Nepal,29131650,NPL,28.394857,84.124008,2024-03-29
Nauru,10832,NRU,-0.522778,166.931503,2024-03-29
New Zealand,5083374,NZL,-40.900557,174.885971,2024-03-29
Oman,19282761,OMN,21.512583,55.923255,2024-03-29
Pakistan,220855029,PAK,30.375321,69.345116,2024-03-29
Panama,4314061,PAN,8.537981,-80.782127,2024-03-29
Pitcairn Islands,55,PCN,-24.703615,-127.439308,2024-03-29
Pitcairn,55,PCN,-24.703615,-127.439308,2024-03-29
Peru,32967089,PER,-9.189967,-75.015152,2024-03-29
Philippines,109562652,PHL,12.879721,121.774017,2024-03-29
Palau,18089,PLW,7.51498,134.58252,2024-03-29
Papua New Guinea,8945465,PNG,-6.314993,143.95555,2024-03-29
Poland,37942873,POL,51.919438,19.145136,2024-03-29
Puerto Rico,3193470,PRI,18.220833,-66.590149,2024-03-29
North Korea,25774858,PRK,40.339852,127.510093,2024-03-29
Portugal,10304010,PRT,39.399872,-8.224454,2024-03-29
Paraguay,7131313,PRY,-23.442503,-58.443832,2024-03-29
"Palestine, State of",4802296,PSE,31.952162,35.233154,2024-03-29
French Polynesia,280852,PYF,-17.679742,-149.406843,2024-03-29
Qatar,2880597,QAT,25.354826,51.183884,2024-03-29
Réunion,840828,REU,-21.115141,55.536384,2024-03-29
Zimbabwe,14860628,ZWE,-19.015438,29.154857,2024-03-29
Romania,19282691,ROU,45.943161,24.96676,2024-03-29
Russian Federation,144074048,RUS,61.52401,105.318756,2024-03-29
Russia,144080544,RUS,61.52401,105.318756,2024-03-29
Rwanda,12949523,RWA,-1.940278,29.873888,2024-03-29
Saudi Arabia,34807231,SAU,23.885942,45.079162,2024-03-29
Sudan,43840736,SDN,12.862807,30.217636,2024-03-29
Senegal,16741100,SEN,14.497401,-14.452362,2024-03-29
Singapore,5684910,SGP,1.352083,103.819836,2024-03-29
South Georgia and the South Sandwich Islands,29,SGS,-54.429579,-36.587909,2024-03-29
"Saint Helena, Ascension and Tristan da Cunha",53182,SHN,-24.143474,-10.030696,2024-03-29
Saint Helena,53180,SHN,-24.143474,-10.030696,2024-03-29
Svalbard and Jan Mayen,2561,SJM,77.553604,23.670272,2024-03-29
Solomon Islands,686752,SLB,-9.64571,160.156194,2024-03-29
Sierra Leone,7975669,SLE,8.460555,-11.779889,2024-03-29
El Salvador,6484873,SLV,13.794185,-88.89653,2024-03-29
San Marino,33931,SMR,43.94236,12.457777,2024-03-29
Somalia,15890726,SOM,5.152149,46.199616,2024-03-29
Saint Pierre and Miquelon,6067,SPM,46.941936,-56.27111,2024-03-29
Serbia,6907194,SRB,44.016521,21.005859,2024-03-29
South Sudan,11191813,SSD,8.0,30.0,2024-03-29
São Tomé and Príncipe,219128,STP,0.18636,6.613081,2024-03-29
Sao Tome and Principe,219124,STP,0.18636,6.613081,2024-03-29
Suriname,586515,SUR,3.919305,-56.027783,2024-03-29
Slovakia,5457778,SVK,48.669026,19.699024,2024-03-29
Slovenia,2099783,SVN,46.151241,14.995463,2024-03-29
Sweden,10351710,SWE,60.128161,18.643501,2024-03-29
Eswatini,1159928,SWZ,-26.522503,31.465866,2024-03-29
Swaziland,1159994,SWZ,-26.522503,31.465866,2024-03-29
Sint Maarten (Dutch part),40804,SXM,18.04258,-63.056017,2024-03-29
Seychelles,98444,SYC,-4.679574,55.491977,2024-03-29
Syria,17497107,SYR,34.802075,38.996815,2024-03-29
Syrian Arab Republic,17498016,SYR,34.802075,38.996815,2024-03-29
Turks and Caicos Islands,38710,TCA,21.694025,-71.797928,2024-03-29
Chad,16423127,TCD,15.454166,18.732207,2024-03-29
Togo,8277419,TGO,8.619543,0.824782,2024-03-29
Thailand,69785523,THA,15.870032,100.992541,2024-03-29
Tajikistan,9535961,TJK,38.861034,71.276093,2024-03-29
Tokelau,1410,TKL,-8.967363,-171.855881,2024-03-29
Turkmenistan,6030324,TKM,38.969719,59.556278,2024-03-29
Timor-Leste,1318167,TLS,-8.874217,125.727539,2024-03-29
Tonga,105678,TON,-21.178986,-175.198242,2024-03-29
Trinidad and Tobago,1399201,TTO,10.691803,-61.222503,2024-03-29
Tunisia,11816413,TUN,33.886917,9.537499,2024-03-29
Turkey,84326663,TUR,38.963745,35.243322,2024-03-29
Tuvalu,11789,TUV,-7.109535,177.64933,2024-03-29
Taiwan,23498598,TWN,23.69781,120.960515,2024-03-29
Tanzania,59722399,TZA,-6.369028,34.888822,2024-03-29
"Tanzania, United Republic of",59724324,TZA,-6.369028,34.888822,2024-03-29
Uganda,45733348,UGA,1.373333,32.290275,2024-03-29
Ukraine,44126999,UKR,48.379433,31.16558,2024-03-29
Uruguay,3473143,URY,-32.522779,-55.765835,2024-03-29
United States of America,329425271,USA,37.09024,-95.712891,2024-03-29
United States,299,USA,37.09024,-95.712891,2024-03-29
Uzbekistan,34225424,UZB,41.377491,64.585262,2024-03-29
Vatican City,450,VAT,41.902916,12.453389,2024-03-29
Vatican City State,450,VAT,41.902916,12.453389,2024-03-29
Holy See,450,VAT,41.902916,12.453389,2024-03-29
Saint Vincent and the Grenadines,110924,VCT,12.984305,-61.287228,2024-03-29
Venezuela,28430558,VEN,6.42375,-66.58973,2024-03-29
British Virgin Islands,30232,VGB,18.420695,-64.639968,2024-03-29
United States Virgin Islands,106268,VIR,18.335765,-64.896335,2024-03-29
Viet Nam,97321103,VNM,14.058324,108.277199,2024-03-29
Vietnam,97321807,VNM,14.058324,108.277199,2024-03-29
Vanuatu,307089,VUT,-15.376706,166.959158,2024-03-29
Wallis and Futuna,11747,WLF,-13.768752,-177.156097,2024-03-29
Samoa,198376,WSM,-13.759029,-172.104629,2024-03-29
Yemen,29821258,YEM,15.552727,48.516388,2024-03-29
South Africa,59297485,ZAF,-30.559482,22.937506,2024-03-29
Zambia,18380939,ZMB,-13.133897,27.849332,2024-03-29
