Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Ireland,67239429,IRL,53.41291,-8.24389,2024-04-21
Iran,84035155,IRN,32.427908,53.688046,2024-04-21
Iraq,40241724,IRQ,33.223191,43.679291,2024-04-21
Iceland,366577,ISL,64.963051,-19.020835,2024-04-21
Israel,9220622,ISR,31.046051,34.851612,2024-04-21
Italy,59582139,ITA,41.87194,12.56738,2024-04-21
Jamaica,2962205,JAM,18.109581,-77.297508,2024-04-21
Jersey,100842,JEY,49.214439,-2.13125,2024-04-21
Jordan,10208342,JOR,30.585164,36.238414,2024-04-21
Japan,125888749,JPN,36.204824,138.252924,2024-04-21
Kazakhstan,18763312,KAZ,48.019573,66.923684,2024-04-21
Kenya,53790271,KEN,-0.023559,37.906193,2024-04-21
Kyrgyzstan,6593858,KGZ,41.20438,74.766098,2024-04-21
Cambodia,16724894,KHM,12.565679,104.990963,2024-04-21
Kiribati,119502,KIR,-3.370417,-168.734039,2024-04-21
Saint Kitts and Nevis,53211,KNA,17.357822,-62.782998,2024-04-21
South Korea,51798408,KOR,35.907757,127.766922,2024-04-21
"Korea, Republic of",51800897,KOR,35.907757,127.766922,2024-04-21
Kuwait,4272614,KWT,29.31166,47.481766,2024-04-21
Laos,7278162,LAO,19.85627,102.495496,2024-04-21
Lao People's Democratic Republic,7279252,LAO,19.85627,102.495496,2024-04-21
Lebanon,6828065,LBN,33.854721,35.862285,2024-04-21
Liberia,5059690,LBR,6.428055,-9.429499,2024-04-21
Libya,6874086,LBY,26.3351,17.228331,2024-04-21
Saint Lucia,183709,LCA,13.909444,-60.978893,2024-04-21
Liechtenstein,38155,LIE,47.166,9.555373,2024-04-21
Sri Lanka,21929761,LKA,7.873054,80.771797,2024-04-21
Lesotho,2143089,LSO,-29.609988,28.233608,2024-04-21
Lithuania,2795764,LTU,55.169438,23.881275,2024-04-21
Luxembourg,632533,LUX,49.815273,6.129583,2024-04-21
Latvia,1902258,LVA,56.879635,24.603189,2024-04-21
Macau,649618,MAC,22.198745,113.543873,2024-04-21
Macao,649617,MAC,22.198745,113.543873,2024-04-21
Saint Martin (French part),38674,MAF,18.082502,-63.051991,2024-04-21
Morocco,36924426,MAR,31.791702,-7.09262,2024-04-21
Monaco,39261,MCO,43.750298,7.412841,2024-04-21
Moldova,2618873,MDA,47.411631,28.369885,2024-04-21
"Moldova, Republic of",2618943,MDA,47.411631,28.369885,2024-04-21
Madagascar,27703299,MDG,-18.766947,46.869107,2024-04-21
Maldives,540805,MDV,3.202778,73.22068,2024-04-21
Mexico,128977254,MEX,23.634501,-102.552784,2024-04-21
Marshall Islands,59219,MHL,7.131474,171.184478,2024-04-21
North Macedonia,2078177,MKD,41.608635,21.745275,2024-04-21
Mali,20257931,MLI,17.570692,-3.996166,2024-04-21
Malta,525465,MLT,35.937496,14.375416,2024-04-21
Montenegro,621934,MNE,42.708678,19.37439,2024-04-21
Mongolia,3279801,MNG,46.862496,103.846656,2024-04-21
Northern Mariana Islands,57585,MNP,17.33083,145.38469,2024-04-21
Mozambique,31270490,MOZ,-18.665695,35.529562,2024-04-21
Mauritania,4651396,MRT,21.00789,-10.940835,2024-04-21
Montserrat,4923,MSR,16.742498,-62.187366,2024-04-21
Martinique,378434,MTQ,14.641528,-61.024174,2024-04-21
Mauritius,1266180,MUS,-20.348404,57.552152,2024-04-21
Malawi,19139355,MWI,-13.254308,34.301525,2024-04-21
Malaysia,32378936,MYS,4.210484,101.975766,2024-04-21
Mayotte,227025,MYT,-12.8275,45.166244,2024-04-21
Namibia,2542171,NAM,-22.95764,18.49041,2024-04-21
New Caledonia,272069,NCL,-20.904305,165.618042,2024-04-21
Niger,206227797,NER,17.607789,8.081666,2024-04-21
Norfolk Island,2302,NFK,-29.040835,167.954712,2024-04-21
Nigeria,206241927,NGA,9.081999,8.675277,2024-04-21
Nicaragua,6626996,NIC,12.865416,-85.207229,2024-04-21
Niue,1470,NIU,-19.054445,-169.867233,2024-04-21
Netherlands,16664091,NLD,52.132633,5.291266,2024-04-21
Norway,5381825,NOR,60.472024,8.468946,2024-04-21
Nepal,29151068,NPL,28.394857,84.124008,2024-04-21
Nauru,10838,NRU,-0.522778,166.931503,2024-04-21
New Zealand,5086312,NZL,-40.900557,174.885971,2024-04-21
Oman,19293959,OMN,21.512583,55.923255,2024-04-21
Pakistan,220992572,PAK,30.375321,69.345116,2024-04-21
Panama,4316431,PAN,8.537981,-80.782127,2024-04-21
Pitcairn Islands,56,PCN,-24.703615,-127.439308,2024-04-21
Pitcairn,56,PCN,-24.703615,-127.439308,2024-04-21
Peru,32983684,PER,-9.189967,-75.015152,2024-04-21
Philippines,109632053,PHL,12.879721,121.774017,2024-04-21
Palau,18099,PLW,7.51498,134.58252,2024-04-21
Papua New Guinea,8950682,PNG,-6.314993,143.95555,2024-04-21
Poland,37964879,POL,51.919438,19.145136,2024-04-21
Puerto Rico,3195272,PRI,18.220833,-66.590149,2024-04-21
North Korea,25791170,PRK,40.339852,127.510093,2024-04-21
Portugal,10309878,PRT,39.399872,-8.224454,2024-04-21
Paraguay,7135398,PRY,-23.442503,-58.443832,2024-04-21
"Palestine, State of",4805151,PSE,31.952162,35.233154,2024-04-21
French Polynesia,281046,PYF,-17.679742,-149.406843,2024-04-21
Qatar,2882129,QAT,25.354826,51.183884,2024-04-21
Réunion,841322,REU,-21.115141,55.536384,2024-04-21
Zimbabwe,14870466,ZWE,-19.015438,29.154857,2024-04-21
Romania,19293926,ROU,45.943161,24.96676,2024-04-21
Russian Federation,144171784,RUS,61.52401,105.318756,2024-04-21
Russia,144175115,RUS,61.52401,105.318756,2024-04-21
Rwanda,12958383,RWA,-1.940278,29.873888,2024-04-21
Saudi Arabia,34825965,SAU,23.885942,45.079162,2024-04-21
Sudan,43871127,SDN,12.862807,30.217636,2024-04-21
Senegal,16750245,SEN,14.497401,-14.452362,2024-04-21
Singapore,5688122,SGP,1.352083,103.819836,2024-04-21
South Georgia and the South Sandwich Islands,30,SGS,-54.429579,-36.587909,2024-04-21
"Saint Helena, Ascension and Tristan da Cunha",53210,SHN,-24.143474,-10.030696,2024-04-21
Saint Helena,53217,SHN,-24.143474,-10.030696,2024-04-21
Svalbard and Jan Mayen,2562,SJM,77.553604,23.670272,2024-04-21
Solomon Islands,687115,SLB,-9.64571,160.156194,2024-04-21
Sierra Leone,7980351,SLE,8.460555,-11.779889,2024-04-21
El Salvador,6489102,SLV,13.794185,-88.89653,2024-04-21
San Marino,33953,SMR,43.94236,12.457777,2024-04-21
Somalia,15899484,SOM,5.152149,46.199616,2024-04-21
Saint Pierre and Miquelon,6071,SPM,46.941936,-56.27111,2024-04-21
Serbia,6910677,SRB,44.016521,21.005859,2024-04-21
South Sudan,11198062,SSD,8.0,30.0,2024-04-21
São Tomé and Príncipe,219271,STP,0.18636,6.613081,2024-04-21
Sao Tome and Principe,219256,STP,0.18636,6.613081,2024-04-21
Suriname,586837,SUR,3.919305,-56.027783,2024-04-21
Slovakia,5461061,SVK,48.669026,19.699024,2024-04-21
Slovenia,2100978,SVN,46.151241,14.995463,2024-04-21
Sweden,10358384,SWE,60.128161,18.643501,2024-04-21
Eswatini,1160675,SWZ,-26.522503,31.465866,2024-04-21
Swaziland,1160603,SWZ,-26.522503,31.465866,2024-04-21
Sint Maarten (Dutch part),40829,SXM,18.04258,-63.056017,2024-04-21
Seychelles,98496,SYC,-4.679574,55.491977,2024-04-21
Syria,17507098,SYR,34.802075,38.996815,2024-04-21
Syrian Arab Republic,17509064,SYR,34.802075,38.996815,2024-04-21
Turks and Caicos Islands,38733,TCA,21.694025,-71.797928,2024-04-21
Chad,16433077,TCD,15.454166,18.732207,2024-04-21
Togo,8282666,TGO,8.619543,0.824782,2024-04-21
Thailand,69835099,THA,15.870032,100.992541,2024-04-21
Tajikistan,9541883,TJK,38.861034,71.276093,2024-04-21
Tokelau,1411,TKL,-8.967363,-171.855881,2024-04-21
Turkmenistan,6034182,TKM,38.969719,59.556278,2024-04-21
Timor-Leste,1319053,TLS,-8.874217,125.727539,2024-04-21
Tonga,105736,TON,-21.178986,-175.198242,2024-04-21
Trinidad and Tobago,1400180,TTO,10.691803,-61.222503,2024-04-21
Tunisia,11824406,TUN,33.886917,9.537499,2024-04-21
Turkey,84378781,TUR,38.963745,35.243322,2024-04-21
Tuvalu,11797,TUV,-7.109535,177.64933,2024-04-21
Taiwan,23513230,TWN,23.69781,120.960515,2024-04-21
Tanzania,59756163,TZA,-6.369028,34.888822,2024-04-21
"Tanzania, United Republic of",59758548,TZA,-6.369028,34.888822,2024-04-21
Uganda,45763510,UGA,1.373333,32.290275,2024-04-21
Ukraine,44152763,UKR,48.379433,31.16558,2024-04-21
Uruguay,3475194,URY,-32.522779,-55.765835,2024-04-21
United States of America,329641432,USA,37.09024,-95.712891,2024-04-21
United States,300,USA,37.09024,-95.712891,2024-04-21
Uzbekistan,34249129,UZB,41.377491,64.585262,2024-04-21
Vatican City,451,VAT,41.902916,12.453389,2024-04-21
Vatican City State,451,VAT,41.902916,12.453389,2024-04-21
Holy See,451,VAT,41.902916,12.453389,2024-04-21
Saint Vincent and the Grenadines,110998,VCT,12.984305,-61.287228,2024-04-21
Venezuela,28445862,VEN,6.42375,-66.58973,2024-04-21
British Virgin Islands,30247,VGB,18.420695,-64.639968,2024-04-21
United States Virgin Islands,106340,VIR,18.335765,-64.896335,2024-04-21
Viet Nam,97376933,VNM,14.058324,108.277199,2024-04-21
Vietnam,97384920,VNM,14.058324,108.277199,2024-04-21
Vanuatu,307256,VUT,-15.376706,166.959158,2024-04-21
Wallis and Futuna,11755,WLF,-13.768752,-177.156097,2024-04-21
Samoa,198477,WSM,-13.759029,-172.104629,2024-04-21
Yemen,29837672,YEM,15.552727,48.516388,2024-04-21
South Africa,59338483,ZAF,-30.559482,22.937506,2024-04-21
Zambia,18390560,ZMB,-13.133897,27.849332,2024-04-21
