Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Aruba,106799,ABW,12.52111,-69.968338,2024-04-18
Afghanistan,40234309,AFG,33.93911,67.709953,2024-04-18
Angola,32878791,AGO,-11.202692,17.873887,2024-04-18
Anguilla,13456,AIA,18.220554,-63.068615,2024-04-18
Åland Islands,29467,ALA,60.250716,20.374146,2024-04-18
Albania,2838880,ALB,41.153332,20.168331,2024-04-18
Andorra,77296,AND,42.546245,1.601554,2024-04-18
United Arab Emirates,9893314,ARE,23.424076,53.847818,2024-04-18
Argentina,45390591,ARG,-38.416097,-63.616672,2024-04-18
Armenia,2964294,ARM,40.069099,45.038189,2024-04-18
American Samoa,55212,ASM,-14.270972,-170.132217,2024-04-18
Antarctica,1000,ATA,-75.250973,-0.071389,2024-04-18
French Southern Territories,400,ATF,-49.280366,69.348557,2024-04-18
French Southern and Antarctic Lands,400,ATF,-49.280366,69.348557,2024-04-18
Antigua and Barbuda,97963,ATG,17.060816,-61.796428,2024-04-18
Australia,25695094,AUS,-25.274398,133.775136,2024-04-18
Austria,8920154,AUT,47.516231,14.550072,2024-04-18
Azerbaijan,10112994,AZE,40.143105,47.576927,2024-04-18
Burundi,11895192,BDI,-3.373056,29.918886,2024-04-18
Belgium,11560259,BEL,50.503887,4.469936,2024-04-18
Benin,12127318,BEN,9.30769,2.315834,2024-04-18
"Bonaire, Sint Eustatius and Saba",25994,BES,12.183333,-68.233333,2024-04-18
Burkina Faso,20909589,BFA,12.238333,-1.561593,2024-04-18
Bangladesh,164735718,BGD,23.684994,90.356331,2024-04-18
Bulgaria,6929800,BGR,42.733883,25.48583,2024-04-18
Bahrain,1702260,BHR,25.930414,50.637772,2024-04-18
Bahamas,393390,BHS,25.03428,-77.39628,2024-04-18
The Bahamas,393383,BHS,25.03428,-77.39628,2024-04-18
Bosnia and Herzegovina,3282097,BIH,43.915886,17.679076,2024-04-18
Belarus,9401569,BLR,53.709807,27.953389,2024-04-18
Belize,397749,BLZ,17.189877,-88.49765,2024-04-18
Bermuda,63925,BMU,32.321384,-64.75737,2024-04-18
Bolivia,11676902,BOL,-16.290154,-63.588653,2024-04-18
Brazil,212622446,BRA,-14.235004,-51.92528,2024-04-18
Barbados,287472,BRB,13.193887,-59.543198,2024-04-18
Brunei,437638,BRN,4.535277,114.727669,2024-04-18
