Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Italy,59569550,ITA,41.87194,12.56738,2024-04-13
Jamaica,2961695,JAM,18.109581,-77.297508,2024-04-13
Jersey,100822,JEY,49.214439,-2.13125,2024-04-13
Jordan,10205396,JOR,30.585164,36.238414,2024-04-13
Japan,125861193,JPN,36.204824,138.252924,2024-04-13
Kazakhstan,18758202,KAZ,48.019573,66.923684,2024-04-13
Kenya,53784662,KEN,-0.023559,37.906193,2024-04-13
Kyrgyzstan,6593358,KGZ,41.20438,74.766098,2024-04-13
Cambodia,16722592,KHM,12.565679,104.990963,2024-04-13
Kiribati,119475,KIR,-3.370417,-168.734039,2024-04-13
Saint Kitts and Nevis,53203,KNA,17.357822,-62.782998,2024-04-13
South Korea,51791285,KOR,35.907757,127.766922,2024-04-13
"Korea, Republic of",51791582,KOR,35.907757,127.766922,2024-04-13
Kuwait,4271594,KWT,29.31166,47.481766,2024-04-13
Laos,7276994,LAO,19.85627,102.495496,2024-04-13
Lao People's Democratic Republic,7277204,LAO,19.85627,102.495496,2024-04-13
Lebanon,6827159,LBN,33.854721,35.862285,2024-04-13
Liberia,5059028,LBR,6.428055,-9.429499,2024-04-13
Libya,6873032,LBY,26.3351,17.228331,2024-04-13
Saint Lucia,183662,LCA,13.909444,-60.978893,2024-04-13
Liechtenstein,38146,LIE,47.166,9.555373,2024-04-13
Sri Lanka,21923177,LKA,7.873054,80.771797,2024-04-13
Lesotho,2142800,LSO,-29.609988,28.233608,2024-04-13
Lithuania,2795389,LTU,55.169438,23.881275,2024-04-13
Luxembourg,632445,LUX,49.815273,6.129583,2024-04-13
Latvia,1902013,LVA,56.879635,24.603189,2024-04-13
Macau,649493,MAC,22.198745,113.543873,2024-04-13
Macao,649459,MAC,22.198745,113.543873,2024-04-13
Saint Martin (French part),38667,MAF,18.082502,-63.051991,2024-04-13
Morocco,36918043,MAR,31.791702,-7.09262,2024-04-13
Monaco,39251,MCO,43.750298,7.412841,2024-04-13
Moldova,2618401,MDA,47.411631,28.369885,2024-04-13
"Moldova, Republic of",2618308,MDA,47.411631,28.369885,2024-04-13
Madagascar,27696613,MDG,-18.766947,46.869107,2024-04-13
Maldives,540680,MDV,3.202778,73.22068,2024-04-13
Mexico,128957265,MEX,23.634501,-102.552784,2024-04-13
Marshall Islands,59209,MHL,7.131474,171.184478,2024-04-13
North Macedonia,2077575,MKD,41.608635,21.745275,2024-04-13
Mali,20254902,MLI,17.570692,-3.996166,2024-04-13
Malta,525426,MLT,35.937496,14.375416,2024-04-13
Montenegro,621877,MNE,42.708678,19.37439,2024-04-13
Mongolia,3279137,MNG,46.862496,103.846656,2024-04-13
Northern Mariana Islands,57568,MNP,17.33083,145.38469,2024-04-13
Mozambique,31262047,MOZ,-18.665695,35.529562,2024-04-13
Mauritania,4650640,MRT,21.00789,-10.940835,2024-04-13
Montserrat,4923,MSR,16.742498,-62.187366,2024-04-13
Martinique,378323,MTQ,14.641528,-61.024174,2024-04-13
Mauritius,1265995,MUS,-20.348404,57.552152,2024-04-13
Malawi,19134624,MWI,-13.254308,34.301525,2024-04-13
Malaysia,32374281,MYS,4.210484,101.975766,2024-04-13
Mayotte,226969,MYT,-12.8275,45.166244,2024-04-13
Namibia,2541581,NAM,-22.95764,18.49041,2024-04-13
New Caledonia,272023,NCL,-20.904305,165.618042,2024-04-13
Niger,206185806,NER,17.607789,8.081666,2024-04-13
Norfolk Island,2302,NFK,-29.040835,167.954712,2024-04-13
Nigeria,206189448,NGA,9.081999,8.675277,2024-04-13
Nicaragua,6626191,NIC,12.865416,-85.207229,2024-04-13
Niue,1470,NIU,-19.054445,-169.867233,2024-04-13
Netherlands,16659913,NLD,52.132633,5.291266,2024-04-13
Norway,5380897,NOR,60.472024,8.468946,2024-04-13
Nepal,29144004,NPL,28.394857,84.124008,2024-04-13
Nauru,10836,NRU,-0.522778,166.931503,2024-04-13
New Zealand,5085326,NZL,-40.900557,174.885971,2024-04-13
Oman,19291114,OMN,21.512583,55.923255,2024-04-13
Pakistan,220935528,PAK,30.375321,69.345116,2024-04-13
Panama,4315704,PAN,8.537981,-80.782127,2024-04-13
Pitcairn Islands,56,PCN,-24.703615,-127.439308,2024-04-13
Pitcairn,56,PCN,-24.703615,-127.439308,2024-04-13
Peru,32978525,PER,-9.189967,-75.015152,2024-04-13
Philippines,109604712,PHL,12.879721,121.774017,2024-04-13
Palau,18096,PLW,7.51498,134.58252,2024-04-13
Papua New Guinea,8948823,PNG,-6.314993,143.95555,2024-04-13
Poland,37960362,POL,51.919438,19.145136,2024-04-13
Puerto Rico,3194644,PRI,18.220833,-66.590149,2024-04-13
North Korea,25785703,PRK,40.339852,127.510093,2024-04-13
Portugal,10307593,PRT,39.399872,-8.224454,2024-04-13
Paraguay,7133860,PRY,-23.442503,-58.443832,2024-04-13
"Palestine, State of",4804459,PSE,31.952162,35.233154,2024-04-13
French Polynesia,280968,PYF,-17.679742,-149.406843,2024-04-13
Qatar,2881607,QAT,25.354826,51.183884,2024-04-13
Réunion,841126,REU,-21.115141,55.536384,2024-04-13
Zimbabwe,14866145,ZWE,-19.015438,29.154857,2024-04-13
Romania,19289987,ROU,45.943161,24.96676,2024-04-13
Russian Federation,144135413,RUS,61.52401,105.318756,2024-04-13
Russia,144141732,RUS,61.52401,105.318756,2024-04-13
Rwanda,12955040,RWA,-1.940278,29.873888,2024-04-13
Saudi Arabia,34821040,SAU,23.885942,45.079162,2024-04-13
Sudan,43858347,SDN,12.862807,30.217636,2024-04-13
Senegal,16747427,SEN,14.497401,-14.452362,2024-04-13
Singapore,5687048,SGP,1.352083,103.819836,2024-04-13
South Georgia and the South Sandwich Islands,30,SGS,-54.429579,-36.587909,2024-04-13
"Saint Helena, Ascension and Tristan da Cunha",53202,SHN,-24.143474,-10.030696,2024-04-13
Saint Helena,53206,SHN,-24.143474,-10.030696,2024-04-13
Svalbard and Jan Mayen,2562,SJM,77.553604,23.670272,2024-04-13
Solomon Islands,687055,SLB,-9.64571,160.156194,2024-04-13
Sierra Leone,7978960,SLE,8.460555,-11.779889,2024-04-13
El Salvador,6487722,SLV,13.794185,-88.89653,2024-04-13
San Marino,33944,SMR,43.94236,12.457777,2024-04-13
Somalia,15897243,SOM,5.152149,46.199616,2024-04-13
Saint Pierre and Miquelon,6070,SPM,46.941936,-56.27111,2024-04-13
Serbia,6909684,SRB,44.016521,21.005859,2024-04-13
South Sudan,11196731,SSD,8.0,30.0,2024-04-13
São Tomé and Príncipe,219217,STP,0.18636,6.613081,2024-04-13
Sao Tome and Principe,219218,STP,0.18636,6.613081,2024-04-13
Suriname,586775,SUR,3.919305,-56.027783,2024-04-13
Slovakia,5460128,SVK,48.669026,19.699024,2024-04-13
Slovenia,2100659,SVN,46.151241,14.995463,2024-04-13
Sweden,10355726,SWE,60.128161,18.643501,2024-04-13
Eswatini,1160441,SWZ,-26.522503,31.465866,2024-04-13
Swaziland,1160393,SWZ,-26.522503,31.465866,2024-04-13
Sint Maarten (Dutch part),40819,SXM,18.04258,-63.056017,2024-04-13
Seychelles,98481,SYC,-4.679574,55.491977,2024-04-13
Syria,17504151,SYR,34.802075,38.996815,2024-04-13
Syrian Arab Republic,17504272,SYR,34.802075,38.996815,2024-04-13
Turks and Caicos Islands,38726,TCA,21.694025,-71.797928,2024-04-13
Chad,16429060,TCD,15.454166,18.732207,2024-04-13
Togo,8280227,TGO,8.619543,0.824782,2024-04-13
Thailand,69816251,THA,15.870032,100.992541,2024-04-13
Tajikistan,9539543,TJK,38.861034,71.276093,2024-04-13
Tokelau,1411,TKL,-8.967363,-171.855881,2024-04-13
Turkmenistan,6032341,TKM,38.969719,59.556278,2024-04-13
Timor-Leste,1318710,TLS,-8.874217,125.727539,2024-04-13
Tonga,105721,TON,-21.178986,-175.198242,2024-04-13
Trinidad and Tobago,1399803,TTO,10.691803,-61.222503,2024-04-13
Tunisia,11820918,TUN,33.886917,9.537499,2024-04-13
Turkey,84359451,TUR,38.963745,35.243322,2024-04-13
Tuvalu,11794,TUV,-7.109535,177.64933,2024-04-13
Taiwan,23508441,TWN,23.69781,120.960515,2024-04-13
Tanzania,59745650,TZA,-6.369028,34.888822,2024-04-13
"Tanzania, United Republic of",59745354,TZA,-6.369028,34.888822,2024-04-13
Uganda,45752053,UGA,1.373333,32.290275,2024-04-13
Ukraine,44146060,UKR,48.379433,31.16558,2024-04-13
Uruguay,3474474,URY,-32.522779,-55.765835,2024-04-13
United States of America,329569704,USA,37.09024,-95.712891,2024-04-13
United States,300,USA,37.09024,-95.712891,2024-04-13
Uzbekistan,34238851,UZB,41.377491,64.585262,2024-04-13
Vatican City,451,VAT,41.902916,12.453389,2024-04-13
Vatican City State,451,VAT,41.902916,12.453389,2024-04-13
Holy See,451,VAT,41.902916,12.453389,2024-04-13
Saint Vincent and the Grenadines,110968,VCT,12.984305,-61.287228,2024-04-13
Venezuela,28443139,VEN,6.42375,-66.58973,2024-04-13
British Virgin Islands,30244,VGB,18.420695,-64.639968,2024-04-13
United States Virgin Islands,106314,VIR,18.335765,-64.896335,2024-04-13
Viet Nam,97356199,VNM,14.058324,108.277199,2024-04-13
Vietnam,97363323,VNM,14.058324,108.277199,2024-04-13
Vanuatu,307209,VUT,-15.376706,166.959158,2024-04-13
Wallis and Futuna,11752,WLF,-13.768752,-177.156097,2024-04-13
Samoa,198451,WSM,-13.759029,-172.104629,2024-04-13
Yemen,29833701,YEM,15.552727,48.516388,2024-04-13
South Africa,59323972,ZAF,-30.559482,22.937506,2024-04-13
Zambia,18388875,ZMB,-13.133897,27.849332,2024-04-13
