Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Honduras,9909107,HND,15.199999,-86.241905,2024-04-24
Croatia,4049334,HRV,45.1,15.2,2024-04-24
Haiti,11408777,HTI,18.971187,-72.285215,2024-04-24
Hungary,9755589,HUN,47.162494,19.503304,2024-04-24
Indonesia,273671371,IDN,-0.789275,113.921327,2024-04-24
Isle of Man,85073,IMN,54.236107,-4.548056,2024-04-24
India,1380809674,IND,20.593684,78.96288,2024-04-24
British Indian Ocean Territory,3001,IOT,-6.343194,71.876519,2024-04-24
Ireland,67247474,IRL,53.41291,-8.24389,2024-04-24
Iran,84031909,IRN,32.427908,53.688046,2024-04-24
Iraq,40243519,IRQ,33.223191,43.679291,2024-04-24
Iceland,366604,ISL,64.963051,-19.020835,2024-04-24
Israel,9222062,ISR,31.046051,34.851612,2024-04-24
Italy,59583180,ITA,41.87194,12.56738,2024-04-24
Jamaica,2962843,JAM,18.109581,-77.297508,2024-04-24
Jersey,100841,JEY,49.214439,-2.13125,2024-04-24
Jordan,10208681,JOR,30.585164,36.238414,2024-04-24
Japan,125899660,JPN,36.204824,138.252924,2024-04-24
Kazakhstan,18761990,KAZ,48.019573,66.923684,2024-04-24
Kenya,53798854,KEN,-0.023559,37.906193,2024-04-24
Kyrgyzstan,6595325,KGZ,41.20438,74.766098,2024-04-24
Cambodia,16726335,KHM,12.565679,104.990963,2024-04-24
Kiribati,119508,KIR,-3.370417,-168.734039,2024-04-24
Saint Kitts and Nevis,53218,KNA,17.357822,-62.782998,2024-04-24
South Korea,51801310,KOR,35.907757,127.766922,2024-04-24
"Korea, Republic of",51808958,KOR,35.907757,127.766922,2024-04-24
Kuwait,4272749,KWT,29.31166,47.481766,2024-04-24
Laos,7279403,LAO,19.85627,102.495496,2024-04-24
Lao People's Democratic Republic,7279744,LAO,19.85627,102.495496,2024-04-24
Lebanon,6829168,LBN,33.854721,35.862285,2024-04-24
Liberia,5060388,LBR,6.428055,-9.429499,2024-04-24
Libya,6875037,LBY,26.3351,17.228331,2024-04-24
Saint Lucia,183707,LCA,13.909444,-60.978893,2024-04-24
Liechtenstein,38153,LIE,47.166,9.555373,2024-04-24
Sri Lanka,21928882,LKA,7.873054,80.771797,2024-04-24
Lesotho,2143421,LSO,-29.609988,28.233608,2024-04-24
Lithuania,2796110,LTU,55.169438,23.881275,2024-04-24
Luxembourg,632589,LUX,49.815273,6.129583,2024-04-24
Latvia,1902309,LVA,56.879635,24.603189,2024-04-24
Macau,649661,MAC,22.198745,113.543873,2024-04-24
Macao,649626,MAC,22.198745,113.543873,2024-04-24
Saint Martin (French part),38676,MAF,18.082502,-63.051991,2024-04-24
Morocco,36928671,MAR,31.791702,-7.09262,2024-04-24
Monaco,39265,MCO,43.750298,7.412841,2024-04-24
Moldova,2619067,MDA,47.411631,28.369885,2024-04-24
"Moldova, Republic of",2619004,MDA,47.411631,28.369885,2024-04-24
Madagascar,27705649,MDG,-18.766947,46.869107,2024-04-24
Maldives,540786,MDV,3.202778,73.22068,2024-04-24
Mexico,129004763,MEX,23.634501,-102.552784,2024-04-24
Marshall Islands,59224,MHL,7.131474,171.184478,2024-04-24
North Macedonia,2078229,MKD,41.608635,21.745275,2024-04-24
Mali,20262073,MLI,17.570692,-3.996166,2024-04-24
Malta,525533,MLT,35.937496,14.375416,2024-04-24
Montenegro,622006,MNE,42.708678,19.37439,2024-04-24
Mongolia,3279911,MNG,46.862496,103.846656,2024-04-24
Northern Mariana Islands,57589,MNP,17.33083,145.38469,2024-04-24
Mozambique,31268115,MOZ,-18.665695,35.529562,2024-04-24
Mauritania,4652040,MRT,21.00789,-10.940835,2024-04-24
Montserrat,4924,MSR,16.742498,-62.187366,2024-04-24
Martinique,378425,MTQ,14.641528,-61.024174,2024-04-24
Mauritius,1266433,MUS,-20.348404,57.552152,2024-04-24
Malawi,19140989,MWI,-13.254308,34.301525,2024-04-24
Malaysia,32379865,MYS,4.210484,101.975766,2024-04-24
Mayotte,227043,MYT,-12.8275,45.166244,2024-04-24
Namibia,2542358,NAM,-22.95764,18.49041,2024-04-24
New Caledonia,272073,NCL,-20.904305,165.618042,2024-04-24
Niger,206253141,NER,17.607789,8.081666,2024-04-24
Norfolk Island,2303,NFK,-29.040835,167.954712,2024-04-24
Nigeria,206240215,NGA,9.081999,8.675277,2024-04-24
Nicaragua,6627943,NIC,12.865416,-85.207229,2024-04-24
Niue,1470,NIU,-19.054445,-169.867233,2024-04-24
Netherlands,16665117,NLD,52.132633,5.291266,2024-04-24
Norway,5381863,NOR,60.472024,8.468946,2024-04-24
Nepal,29150344,NPL,28.394857,84.124008,2024-04-24
Nauru,10840,NRU,-0.522778,166.931503,2024-04-24
New Zealand,5086780,NZL,-40.900557,174.885971,2024-04-24
Oman,19296150,OMN,21.512583,55.923255,2024-04-24
Pakistan,221015474,PAK,30.375321,69.345116,2024-04-24
Panama,4316928,PAN,8.537981,-80.782127,2024-04-24
Pitcairn Islands,56,PCN,-24.703615,-127.439308,2024-04-24
Pitcairn,56,PCN,-24.703615,-127.439308,2024-04-24
Peru,32985965,PER,-9.189967,-75.015152,2024-04-24
Philippines,109625274,PHL,12.879721,121.774017,2024-04-24
Palau,18099,PLW,7.51498,134.58252,2024-04-24
Papua New Guinea,8951388,PNG,-6.314993,143.95555,2024-04-24
Poland,37966184,POL,51.919438,19.145136,2024-04-24
Puerto Rico,3195462,PRI,18.220833,-66.590149,2024-04-24
North Korea,25794099,PRK,40.339852,127.510093,2024-04-24
Portugal,10309962,PRT,39.399872,-8.224454,2024-04-24
Paraguay,7136156,PRY,-23.442503,-58.443832,2024-04-24
"Palestine, State of",4806103,PSE,31.952162,35.233154,2024-04-24
French Polynesia,281018,PYF,-17.679742,-149.406843,2024-04-24
Qatar,2882227,QAT,25.354826,51.183884,2024-04-24
Réunion,841474,REU,-21.115141,55.536384,2024-04-24
Zimbabwe,14871059,ZWE,-19.015438,29.154857,2024-04-24
Romania,19296319,ROU,45.943161,24.96676,2024-04-24
Russian Federation,144189876,RUS,61.52401,105.318756,2024-04-24
Russia,144182176,RUS,61.52401,105.318756,2024-04-24
Rwanda,12957921,RWA,-1.940278,29.873888,2024-04-24
Saudi Arabia,34830449,SAU,23.885942,45.079162,2024-04-24
Sudan,43870065,SDN,12.862807,30.217636,2024-04-24
Senegal,16753821,SEN,14.497401,-14.452362,2024-04-24
Singapore,5688868,SGP,1.352083,103.819836,2024-04-24
South Georgia and the South Sandwich Islands,30,SGS,-54.429579,-36.587909,2024-04-24
"Saint Helena, Ascension and Tristan da Cunha",53215,SHN,-24.143474,-10.030696,2024-04-24
Saint Helena,53219,SHN,-24.143474,-10.030696,2024-04-24
Svalbard and Jan Mayen,2563,SJM,77.553604,23.670272,2024-04-24
Solomon Islands,687275,SLB,-9.64571,160.156194,2024-04-24
Sierra Leone,7980660,SLE,8.460555,-11.779889,2024-04-24
El Salvador,6488843,SLV,13.794185,-88.89653,2024-04-24
San Marino,33954,SMR,43.94236,12.457777,2024-04-24
Somalia,15901656,SOM,5.152149,46.199616,2024-04-24
Saint Pierre and Miquelon,6072,SPM,46.941936,-56.27111,2024-04-24
Serbia,6911268,SRB,44.016521,21.005859,2024-04-24
South Sudan,11200056,SSD,8.0,30.0,2024-04-24
São Tomé and Príncipe,219254,STP,0.18636,6.613081,2024-04-24
Sao Tome and Principe,219261,STP,0.18636,6.613081,2024-04-24
Suriname,586879,SUR,3.919305,-56.027783,2024-04-24
Slovakia,5461456,SVK,48.669026,19.699024,2024-04-24
Slovenia,2101180,SVN,46.151241,14.995463,2024-04-24
Sweden,10357769,SWE,60.128161,18.643501,2024-04-24
Eswatini,1160852,SWZ,-26.522503,31.465866,2024-04-24
Swaziland,1160709,SWZ,-26.522503,31.465866,2024-04-24
Sint Maarten (Dutch part),40835,SXM,18.04258,-63.056017,2024-04-24
Seychelles,98518,SYC,-4.679574,55.491977,2024-04-24
Syria,17510115,SYR,34.802075,38.996815,2024-04-24
Syrian Arab Republic,17507976,SYR,34.802075,38.996815,2024-04-24
Turks and Caicos Islands,38737,TCA,21.694025,-71.797928,2024-04-24
Chad,16432465,TCD,15.454166,18.732207,2024-04-24
Togo,8282658,TGO,8.619543,0.824782,2024-04-24
Thailand,69828511,THA,15.870032,100.992541,2024-04-24
Tajikistan,9542374,TJK,38.861034,71.276093,2024-04-24
Tokelau,1411,TKL,-8.967363,-171.855881,2024-04-24
Turkmenistan,6034064,TKM,38.969719,59.556278,2024-04-24
Timor-Leste,1319077,TLS,-8.874217,125.727539,2024-04-24
Tonga,105759,TON,-21.178986,-175.198242,2024-04-24
Trinidad and Tobago,1400186,TTO,10.691803,-61.222503,2024-04-24
Tunisia,11825486,TUN,33.886917,9.537499,2024-04-24
Turkey,84387652,TUR,38.963745,35.243322,2024-04-24
Tuvalu,11797,TUV,-7.109535,177.64933,2024-04-24
Taiwan,23515241,TWN,23.69781,120.960515,2024-04-24
Tanzania,59764095,TZA,-6.369028,34.888822,2024-04-24
"Tanzania, United Republic of",59762930,TZA,-6.369028,34.888822,2024-04-24
Uganda,45766709,UGA,1.373333,32.290275,2024-04-24
Ukraine,44156537,UKR,48.379433,31.16558,2024-04-24
Uruguay,3475610,URY,-32.522779,-55.765835,2024-04-24
United States of America,329678587,USA,37.09024,-95.712891,2024-04-24
United States,300,USA,37.09024,-95.712891,2024-04-24
Uzbekistan,34249080,UZB,41.377491,64.585262,2024-04-24
Vatican City,451,VAT,41.902916,12.453389,2024-04-24
Vatican City State,451,VAT,41.902916,12.453389,2024-04-24
Holy See,451,VAT,41.902916,12.453389,2024-04-24
Saint Vincent and the Grenadines,111011,VCT,12.984305,-61.287228,2024-04-24
Venezuela,28452381,VEN,6.42375,-66.58973,2024-04-24
British Virgin Islands,30253,VGB,18.420695,-64.639968,2024-04-24
United States Virgin Islands,106336,VIR,18.335765,-64.896335,2024-04-24
Viet Nam,97391942,VNM,14.058324,108.277199,2024-04-24
Vietnam,97382083,VNM,14.058324,108.277199,2024-04-24
Vanuatu,307294,VUT,-15.376706,166.959158,2024-04-24
Wallis and Futuna,11755,WLF,-13.768752,-177.156097,2024-04-24
Samoa,198526,WSM,-13.759029,-172.104629,2024-04-24
Yemen,29839079,YEM,15.552727,48.516388,2024-04-24
South Africa,59340653,ZAF,-30.559482,22.937506,2024-04-24
Zambia,18394256,ZMB,-13.133897,27.849332,2024-04-24
