Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Faroe Islands,48876,FRO,61.892635,-6.911806,2024-04-14
Micronesia,115054,FSM,7.425554,150.550812,2024-04-14
"Micronesia, Federated States of",115052,FSM,7.425554,150.550812,2024-04-14
Gabon,2226227,GAB,-0.803689,11.609444,2024-04-14
Northern Ireland,67231687,GB-NIR,54.7,-6.7,2024-04-14
United Kingdom,67231860,GBR,55.378051,-3.435973,2024-04-14
United Kingdom of Great Britain and Northern Ireland,67233162,GBR,55.378051,-3.435973,2024-04-14
Georgia,3714955,GEO,42.315407,43.356892,2024-04-14
Guernsey,63011,GGY,49.465691,-2.585278,2024-04-14
Ghana,31081995,GHA,7.946527,-1.023194,2024-04-14
Gibraltar,33700,GIB,36.137741,-5.345374,2024-04-14
Guinea,1403272,GIN,9.945587,-9.696645,2024-04-14
Guadeloupe,400249,GLP,16.995971,-62.067641,2024-04-14
Gambia,2417215,GMB,13.443182,-15.310139,2024-04-14
The Gambia,2417254,GMB,13.443182,-15.310139,2024-04-14
Guinea-Bissau,1968480,GNB,11.803749,-15.180413,2024-04-14
Equatorial Guinea,1403355,GNQ,1.650801,10.267895,2024-04-14
Greece,10718535,GRC,39.074208,21.824312,2024-04-14
Grenada,112543,GRD,12.262776,-61.604171,2024-04-14
Greenland,56381,GRL,71.706936,-42.604303,2024-04-14
Guatemala,16862258,GTM,15.783471,-90.230759,2024-04-14
French Guiana,254615,GUF,3.933889,-53.125782,2024-04-14
Guam,168831,GUM,13.444304,144.793731,2024-04-14
Guyana,786785,GUY,4.860416,-58.93018,2024-04-14
Hong Kong,7502745,HKG,22.396428,114.109497,2024-04-14
Honduras,9906924,HND,15.199999,-86.241905,2024-04-14
Croatia,4048063,HRV,45.1,15.2,2024-04-14
Haiti,11404891,HTI,18.971187,-72.285215,2024-04-14
Hungary,9752392,HUN,47.162494,19.503304,2024-04-14
Indonesia,273593357,IDN,-0.789275,113.921327,2024-04-14
Isle of Man,85053,IMN,54.236107,-4.548056,2024-04-14
India,1380385611,IND,20.593684,78.96288,2024-04-14
British Indian Ocean Territory,3000,IOT,-6.343194,71.876519,2024-04-14
Ireland,67233471,IRL,53.41291,-8.24389,2024-04-14
Iran,84011178,IRN,32.427908,53.688046,2024-04-14
Iraq,40234007,IRQ,33.223191,43.679291,2024-04-14
Iceland,366507,ISL,64.963051,-19.020835,2024-04-14
Israel,9218839,ISR,31.046051,34.851612,2024-04-14
Italy,59568541,ITA,41.87194,12.56738,2024-04-14
Jamaica,2961770,JAM,18.109581,-77.297508,2024-04-14
Jersey,100821,JEY,49.214439,-2.13125,2024-04-14
Jordan,10205383,JOR,30.585164,36.238414,2024-04-14
Japan,125863199,JPN,36.204824,138.252924,2024-04-14
Kazakhstan,18759739,KAZ,48.019573,66.923684,2024-04-14
Kenya,53787323,KEN,-0.023559,37.906193,2024-04-14
Kyrgyzstan,6593264,KGZ,41.20438,74.766098,2024-04-14
Cambodia,16722763,KHM,12.565679,104.990963,2024-04-14
Kiribati,119474,KIR,-3.370417,-168.734039,2024-04-14
Saint Kitts and Nevis,53206,KNA,17.357822,-62.782998,2024-04-14
South Korea,51793862,KOR,35.907757,127.766922,2024-04-14
"Korea, Republic of",51794301,KOR,35.907757,127.766922,2024-04-14
Kuwait,4271451,KWT,29.31166,47.481766,2024-04-14
Laos,7277160,LAO,19.85627,102.495496,2024-04-14
Lao People's Democratic Republic,7277575,LAO,19.85627,102.495496,2024-04-14
Lebanon,6826809,LBN,33.854721,35.862285,2024-04-14
Liberia,5058753,LBR,6.428055,-9.429499,2024-04-14
Libya,6872720,LBY,26.3351,17.228331,2024-04-14
Saint Lucia,183680,LCA,13.909444,-60.978893,2024-04-14
Liechtenstein,38146,LIE,47.166,9.555373,2024-04-14
Sri Lanka,21924959,LKA,7.873054,80.771797,2024-04-14
Lesotho,2142835,LSO,-29.609988,28.233608,2024-04-14
Lithuania,2795374,LTU,55.169438,23.881275,2024-04-14
Luxembourg,632446,LUX,49.815273,6.129583,2024-04-14
Latvia,1902027,LVA,56.879635,24.603189,2024-04-14
Macau,649476,MAC,22.198745,113.543873,2024-04-14
Macao,649476,MAC,22.198745,113.543873,2024-04-14
Saint Martin (French part),38669,MAF,18.082502,-63.051991,2024-04-14
Morocco,36921473,MAR,31.791702,-7.09262,2024-04-14
Monaco,39255,MCO,43.750298,7.412841,2024-04-14
Moldova,2618408,MDA,47.411631,28.369885,2024-04-14
"Moldova, Republic of",2618559,MDA,47.411631,28.369885,2024-04-14
Madagascar,27698242,MDG,-18.766947,46.869107,2024-04-14
Maldives,540666,MDV,3.202778,73.22068,2024-04-14
Mexico,128968880,MEX,23.634501,-102.552784,2024-04-14
Marshall Islands,59206,MHL,7.131474,171.184478,2024-04-14
North Macedonia,2077619,MKD,41.608635,21.745275,2024-04-14
Mali,20254942,MLI,17.570692,-3.996166,2024-04-14
Malta,525390,MLT,35.937496,14.375416,2024-04-14
Montenegro,621877,MNE,42.708678,19.37439,2024-04-14
Mongolia,3279206,MNG,46.862496,103.846656,2024-04-14
Northern Mariana Islands,57569,MNP,17.33083,145.38469,2024-04-14
Mozambique,31263356,MOZ,-18.665695,35.529562,2024-04-14
Mauritania,4650616,MRT,21.00789,-10.940835,2024-04-14
Montserrat,4923,MSR,16.742498,-62.187366,2024-04-14
Martinique,378328,MTQ,14.641528,-61.024174,2024-04-14
Mauritius,1266111,MUS,-20.348404,57.552152,2024-04-14
Malawi,19135168,MWI,-13.254308,34.301525,2024-04-14
Malaysia,32373296,MYS,4.210484,101.975766,2024-04-14
Mayotte,226979,MYT,-12.8275,45.166244,2024-04-14
Namibia,2541496,NAM,-22.95764,18.49041,2024-04-14
New Caledonia,272024,NCL,-20.904305,165.618042,2024-04-14
Niger,206182651,NER,17.607789,8.081666,2024-04-14
Norfolk Island,2302,NFK,-29.040835,167.954712,2024-04-14
Nigeria,206198292,NGA,9.081999,8.675277,2024-04-14
Nicaragua,6626460,NIC,12.865416,-85.207229,2024-04-14
Niue,1470,NIU,-19.054445,-169.867233,2024-04-14
Netherlands,16659436,NLD,52.132633,5.291266,2024-04-14
Norway,5380940,NOR,60.472024,8.468946,2024-04-14
Nepal,29144587,NPL,28.394857,84.124008,2024-04-14
Nauru,10836,NRU,-0.522778,166.931503,2024-04-14
New Zealand,5085531,NZL,-40.900557,174.885971,2024-04-14
Oman,19290166,OMN,21.512583,55.923255,2024-04-14
Pakistan,220952983,PAK,30.375321,69.345116,2024-04-14
Panama,4315787,PAN,8.537981,-80.782127,2024-04-14
Pitcairn Islands,56,PCN,-24.703615,-127.439308,2024-04-14
Pitcairn,56,PCN,-24.703615,-127.439308,2024-04-14
Peru,32980330,PER,-9.189967,-75.015152,2024-04-14
Philippines,109613536,PHL,12.879721,121.774017,2024-04-14
Palau,18095,PLW,7.51498,134.58252,2024-04-14
Papua New Guinea,8949400,PNG,-6.314993,143.95555,2024-04-14
Poland,37961068,POL,51.919438,19.145136,2024-04-14
Puerto Rico,3194960,PRI,18.220833,-66.590149,2024-04-14
North Korea,25784548,PRK,40.339852,127.510093,2024-04-14
Portugal,10307740,PRT,39.399872,-8.224454,2024-04-14
Paraguay,7134317,PRY,-23.442503,-58.443832,2024-04-14
"Palestine, State of",4804627,PSE,31.952162,35.233154,2024-04-14
French Polynesia,280987,PYF,-17.679742,-149.406843,2024-04-14
Qatar,2881797,QAT,25.354826,51.183884,2024-04-14
Réunion,841209,REU,-21.115141,55.536384,2024-04-14
Zimbabwe,14867193,ZWE,-19.015438,29.154857,2024-04-14
Romania,19290033,ROU,45.943161,24.96676,2024-04-14
Russian Federation,144141028,RUS,61.52401,105.318756,2024-04-14
Russia,144141720,RUS,61.52401,105.318756,2024-04-14
Rwanda,12955793,RWA,-1.940278,29.873888,2024-04-14
Saudi Arabia,34823117,SAU,23.885942,45.079162,2024-04-14
Sudan,43859387,SDN,12.862807,30.217636,2024-04-14
Senegal,16747339,SEN,14.497401,-14.452362,2024-04-14
Singapore,5687418,SGP,1.352083,103.819836,2024-04-14
South Georgia and the South Sandwich Islands,30,SGS,-54.429579,-36.587909,2024-04-14
"Saint Helena, Ascension and Tristan da Cunha",53204,SHN,-24.143474,-10.030696,2024-04-14
Saint Helena,53205,SHN,-24.143474,-10.030696,2024-04-14
Svalbard and Jan Mayen,2562,SJM,77.553604,23.670272,2024-04-14
Solomon Islands,687027,SLB,-9.64571,160.156194,2024-04-14
Sierra Leone,7978708,SLE,8.460555,-11.779889,2024-04-14
El Salvador,6487925,SLV,13.794185,-88.89653,2024-04-14
San Marino,33945,SMR,43.94236,12.457777,2024-04-14
Somalia,15897129,SOM,5.152149,46.199616,2024-04-14
Saint Pierre and Miquelon,6070,SPM,46.941936,-56.27111,2024-04-14
Serbia,6910138,SRB,44.016521,21.005859,2024-04-14
South Sudan,11196243,SSD,8.0,30.0,2024-04-14
São Tomé and Príncipe,219221,STP,0.18636,6.613081,2024-04-14
Sao Tome and Principe,219223,STP,0.18636,6.613081,2024-04-14
Suriname,586779,SUR,3.919305,-56.027783,2024-04-14
Slovakia,5460448,SVK,48.669026,19.699024,2024-04-14
Slovenia,2100694,SVN,46.151241,14.995463,2024-04-14
Sweden,10356180,SWE,60.128161,18.643501,2024-04-14
Eswatini,1160434,SWZ,-26.522503,31.465866,2024-04-14
Swaziland,1160475,SWZ,-26.522503,31.465866,2024-04-14
Sint Maarten (Dutch part),40820,SXM,18.04258,-63.056017,2024-04-14
Seychelles,98490,SYC,-4.679574,55.491977,2024-04-14
Syria,17505759,SYR,34.802075,38.996815,2024-04-14
Syrian Arab Republic,17505173,SYR,34.802075,38.996815,2024-04-14
Turks and Caicos Islands,38727,TCA,21.694025,-71.797928,2024-04-14
Chad,16430098,TCD,15.454166,18.732207,2024-04-14
Togo,8281148,TGO,8.619543,0.824782,2024-04-14
Thailand,69820328,THA,15.870032,100.992541,2024-04-14
Tajikistan,9540063,TJK,38.861034,71.276093,2024-04-14
Tokelau,1411,TKL,-8.967363,-171.855881,2024-04-14
Turkmenistan,6032984,TKM,38.969719,59.556278,2024-04-14
Timor-Leste,1318774,TLS,-8.874217,125.727539,2024-04-14
Tonga,105723,TON,-21.178986,-175.198242,2024-04-14
Trinidad and Tobago,1399908,TTO,10.691803,-61.222503,2024-04-14
Tunisia,11821703,TUN,33.886917,9.537499,2024-04-14
Turkey,84363818,TUR,38.963745,35.243322,2024-04-14
Tuvalu,11794,TUV,-7.109535,177.64933,2024-04-14
Taiwan,23508731,TWN,23.69781,120.960515,2024-04-14
Tanzania,59749406,TZA,-6.369028,34.888822,2024-04-14
"Tanzania, United Republic of",59747820,TZA,-6.369028,34.888822,2024-04-14
Uganda,45753436,UGA,1.373333,32.290275,2024-04-14
Ukraine,44147256,UKR,48.379433,31.16558,2024-04-14
Uruguay,3474614,URY,-32.522779,-55.765835,2024-04-14
United States of America,329576798,USA,37.09024,-95.712891,2024-04-14
United States,300,USA,37.09024,-95.712891,2024-04-14
Uzbekistan,34241641,UZB,41.377491,64.585262,2024-04-14
Vatican City,451,VAT,41.902916,12.453389,2024-04-14
Vatican City State,451,VAT,41.902916,12.453389,2024-04-14
Holy See,451,VAT,41.902916,12.453389,2024-04-14
Saint Vincent and the Grenadines,110971,VCT,12.984305,-61.287228,2024-04-14
Venezuela,28443868,VEN,6.42375,-66.58973,2024-04-14
British Virgin Islands,30245,VGB,18.420695,-64.639968,2024-04-14
United States Virgin Islands,106315,VIR,18.335765,-64.896335,2024-04-14
Viet Nam,97360639,VNM,14.058324,108.277199,2024-04-14
Vietnam,97362183,VNM,14.058324,108.277199,2024-04-14
Vanuatu,307239,VUT,-15.376706,166.959158,2024-04-14
Wallis and Futuna,11752,WLF,-13.768752,-177.156097,2024-04-14
Samoa,198456,WSM,-13.759029,-172.104629,2024-04-14
Yemen,29832354,YEM,15.552727,48.516388,2024-04-14
South Africa,59322347,ZAF,-30.559482,22.937506,2024-04-14
Zambia,18388396,ZMB,-13.133897,27.849332,2024-04-14
