Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Aruba,106760,ABW,12.52111,-69.968338,2024-04-03
Afghanistan,40216202,AFG,33.93911,67.709953,2024-04-03
Angola,32864857,AGO,-11.202692,17.873887,2024-04-03
Anguilla,13451,AIA,18.220554,-63.068615,2024-04-03
Åland Islands,29456,ALA,60.250716,20.374146,2024-04-03
Albania,2837608,ALB,41.153332,20.168331,2024-04-03
Andorra,77261,AND,42.546245,1.601554,2024-04-03
United Arab Emirates,9889935,ARE,23.424076,53.847818,2024-04-03
Argentina,45374819,ARG,-38.416097,-63.616672,2024-04-03
Armenia,2963111,ARM,40.069099,45.038189,2024-04-03
American Samoa,55193,ASM,-14.270972,-170.132217,2024-04-03
Antarctica,999,ATA,-75.250973,-0.071389,2024-04-03
French Southern Territories,399,ATF,-49.280366,69.348557,2024-04-03
French Southern and Antarctic Lands,399,ATF,-49.280366,69.348557,2024-04-03
Antigua and Barbuda,97922,ATG,17.060816,-61.796428,2024-04-03
Australia,25685860,AUS,-25.274398,133.775136,2024-04-03
Austria,8916683,AUT,47.516231,14.550072,2024-04-03
Azerbaijan,10109598,AZE,40.143105,47.576927,2024-04-03
Burundi,11890277,BDI,-3.373056,29.918886,2024-04-03
Belgium,11555477,BEL,50.503887,4.469936,2024-04-03
Benin,12122707,BEN,9.30769,2.315834,2024-04-03
"Bonaire, Sint Eustatius and Saba",25985,BES,12.183333,-68.233333,2024-04-03
Burkina Faso,20902053,BFA,12.238333,-1.561593,2024-04-03
Bangladesh,164680761,BGD,23.684994,90.356331,2024-04-03
Bulgaria,6926962,BGR,42.733883,25.48583,2024-04-03
Bahrain,1701494,BHR,25.930414,50.637772,2024-04-03
Bahamas,393224,BHS,25.03428,-77.39628,2024-04-03
The Bahamas,393229,BHS,25.03428,-77.39628,2024-04-03
Bosnia and Herzegovina,3280651,BIH,43.915886,17.679076,2024-04-03
Belarus,9398298,BLR,53.709807,27.953389,2024-04-03
Belize,397598,BLZ,17.189877,-88.49765,2024-04-03
Bermuda,63899,BMU,32.321384,-64.75737,2024-04-03
Bolivia,11672489,BOL,-16.290154,-63.588653,2024-04-03
Brazil,212546885,BRA,-14.235004,-51.92528,2024-04-03
Barbados,287354,BRB,13.193887,-59.543198,2024-04-03
Brunei,437457,BRN,4.535277,114.727669,2024-04-03
Brunei Darussalam,437461,BRN,4.535277,114.727669,2024-04-03
Bhutan,771571,BTN,27.514162,90.433601,2024-04-03
Burma,54406577,BUR,21.913965,95.956223,2024-04-03
Myanmar,54406850,MMR,21.913965,95.956223,2024-04-03
Botswana,2351517,BWA,-22.328474,24.684866,2024-04-03
Central African Republic,4829475,CAF,6.611111,20.939444,2024-04-03
Canada,38003323,CAN,56.130366,-106.346771,2024-04-03
Cocos (Keeling) Islands,543,CCK,-12.164165,96.870956,2024-04-03
Switzerland,8654274,CHE,46.818188,8.227512,2024-04-03
