Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Western Sahara,510782,ESH,24.215527,-12.885834,2024-04-11
Spain,47359587,ESP,40.463667,-3.74922,2024-04-11
Estonia,1331276,EST,58.595272,25.013607,2024-04-11
Ethiopia,114978696,ETH,9.145,40.489673,2024-04-11
Finland,5531623,FIN,61.92411,25.748151,2024-04-11
Fiji,896574,FJI,-16.578193,179.414413,2024-04-11
Falkland Islands,2563,FLK,-51.796253,-59.523613,2024-04-11
Falkland Islands (Malvinas),2563,FLK,-51.796253,-59.523613,2024-04-11
France,67403339,FRA,46.227638,2.213749,2024-04-11
Faroe Islands,48871,FRO,61.892635,-6.911806,2024-04-11
Micronesia,115040,FSM,7.425554,150.550812,2024-04-11
"Micronesia, Federated States of",115040,FSM,7.425554,150.550812,2024-04-11
Gabon,2226013,GAB,-0.803689,11.609444,2024-04-11
Northern Ireland,67224435,GB-NIR,54.7,-6.7,2024-04-11
United Kingdom,67227024,GBR,55.378051,-3.435973,2024-04-11
United Kingdom of Great Britain and Northern Ireland,67225738,GBR,55.378051,-3.435973,2024-04-11
Georgia,3714584,GEO,42.315407,43.356892,2024-04-11
Guernsey,63009,GGY,49.465691,-2.585278,2024-04-11
Ghana,31078500,GHA,7.946527,-1.023194,2024-04-11
Gibraltar,33695,GIB,36.137741,-5.345374,2024-04-11
Guinea,1403181,GIN,9.945587,-9.696645,2024-04-11
Guadeloupe,400192,GLP,16.995971,-62.067641,2024-04-11
Gambia,2416969,GMB,13.443182,-15.310139,2024-04-11
The Gambia,2416997,GMB,13.443182,-15.310139,2024-04-11
Guinea-Bissau,1968276,GNB,11.803749,-15.180413,2024-04-11
Equatorial Guinea,1403226,GNQ,1.650801,10.267895,2024-04-11
Greece,10716838,GRC,39.074208,21.824312,2024-04-11
Grenada,112537,GRD,12.262776,-61.604171,2024-04-11
Greenland,56376,GRL,71.706936,-42.604303,2024-04-11
Guatemala,16860923,GTM,15.783471,-90.230759,2024-04-11
French Guiana,254576,GUF,3.933889,-53.125782,2024-04-11
Guam,168808,GUM,13.444304,144.793731,2024-04-11
Guyana,786682,GUY,4.860416,-58.93018,2024-04-11
Hong Kong,7501945,HKG,22.396428,114.109497,2024-04-11
Honduras,9905858,HND,15.199999,-86.241905,2024-04-11
Croatia,4047689,HRV,45.1,15.2,2024-04-11
Haiti,11404523,HTI,18.971187,-72.285215,2024-04-11
Hungary,9751388,HUN,47.162494,19.503304,2024-04-11
Indonesia,273564882,IDN,-0.789275,113.921327,2024-04-11
Isle of Man,85043,IMN,54.236107,-4.548056,2024-04-11
India,1380219078,IND,20.593684,78.96288,2024-04-11
British Indian Ocean Territory,3000,IOT,-6.343194,71.876519,2024-04-11
Ireland,67226649,IRL,53.41291,-8.24389,2024-04-11
Iran,84006510,IRN,32.427908,53.688046,2024-04-11
Iraq,40228724,IRQ,33.223191,43.679291,2024-04-11
Iceland,366477,ISL,64.963051,-19.020835,2024-04-11
Israel,9218044,ISR,31.046051,34.851612,2024-04-11
Italy,59562234,ITA,41.87194,12.56738,2024-04-11
Jamaica,2961615,JAM,18.109581,-77.297508,2024-04-11
Jersey,100815,JEY,49.214439,-2.13125,2024-04-11
Jordan,10204823,JOR,30.585164,36.238414,2024-04-11
Japan,125857108,JPN,36.204824,138.252924,2024-04-11
Kazakhstan,18757435,KAZ,48.019573,66.923684,2024-04-11
Kenya,53779757,KEN,-0.023559,37.906193,2024-04-11
Kyrgyzstan,6592602,KGZ,41.20438,74.766098,2024-04-11
Cambodia,16721210,KHM,12.565679,104.990963,2024-04-11
Kiribati,119463,KIR,-3.370417,-168.734039,2024-04-11
Saint Kitts and Nevis,53201,KNA,17.357822,-62.782998,2024-04-11
South Korea,51787783,KOR,35.907757,127.766922,2024-04-11
"Korea, Republic of",51788093,KOR,35.907757,127.766922,2024-04-11
Kuwait,4271161,KWT,29.31166,47.481766,2024-04-11
Laos,7276803,LAO,19.85627,102.495496,2024-04-11
Lao People's Democratic Republic,7276630,LAO,19.85627,102.495496,2024-04-11
Lebanon,6826336,LBN,33.854721,35.862285,2024-04-11
Liberia,5058428,LBR,6.428055,-9.429499,2024-04-11
Libya,6872445,LBY,26.3351,17.228331,2024-04-11
Saint Lucia,183655,LCA,13.909444,-60.978893,2024-04-11
Liechtenstein,38142,LIE,47.166,9.555373,2024-04-11
Sri Lanka,21922081,LKA,7.873054,80.771797,2024-04-11
Lesotho,2142558,LSO,-29.609988,28.233608,2024-04-11
Lithuania,2795163,LTU,55.169438,23.881275,2024-04-11
Luxembourg,632374,LUX,49.815273,6.129583,2024-04-11
Latvia,1901801,LVA,56.879635,24.603189,2024-04-11
Macau,649448,MAC,22.198745,113.543873,2024-04-11
Macao,649451,MAC,22.198745,113.543873,2024-04-11
Saint Martin (French part),38663,MAF,18.082502,-63.051991,2024-04-11
Morocco,36915497,MAR,31.791702,-7.09262,2024-04-11
Monaco,39250,MCO,43.750298,7.412841,2024-04-11
Moldova,2618225,MDA,47.411631,28.369885,2024-04-11
"Moldova, Republic of",2618166,MDA,47.411631,28.369885,2024-04-11
Madagascar,27695467,MDG,-18.766947,46.869107,2024-04-11
Maldives,540608,MDV,3.202778,73.22068,2024-04-11
Mexico,128950223,MEX,23.634501,-102.552784,2024-04-11
Marshall Islands,59201,MHL,7.131474,171.184478,2024-04-11
North Macedonia,2077423,MKD,41.608635,21.745275,2024-04-11
Mali,20253285,MLI,17.570692,-3.996166,2024-04-11
Malta,525378,MLT,35.937496,14.375416,2024-04-11
Montenegro,621812,MNE,42.708678,19.37439,2024-04-11
Mongolia,3278752,MNG,46.862496,103.846656,2024-04-11
Northern Mariana Islands,57565,MNP,17.33083,145.38469,2024-04-11
Mozambique,31259453,MOZ,-18.665695,35.529562,2024-04-11
Mauritania,4650253,MRT,21.00789,-10.940835,2024-04-11
Montserrat,4922,MSR,16.742498,-62.187366,2024-04-11
Martinique,378294,MTQ,14.641528,-61.024174,2024-04-11
Mauritius,1265966,MUS,-20.348404,57.552152,2024-04-11
Malawi,19133158,MWI,-13.254308,34.301525,2024-04-11
Malaysia,32370996,MYS,4.210484,101.975766,2024-04-11
Mayotte,226953,MYT,-12.8275,45.166244,2024-04-11
Namibia,2541228,NAM,-22.95764,18.49041,2024-04-11
New Caledonia,272003,NCL,-20.904305,165.618042,2024-04-11
Niger,206165816,NER,17.607789,8.081666,2024-04-11
Norfolk Island,2302,NFK,-29.040835,167.954712,2024-04-11
Nigeria,206172618,NGA,9.081999,8.675277,2024-04-11
Nicaragua,6625349,NIC,12.865416,-85.207229,2024-04-11
Niue,1470,NIU,-19.054445,-169.867233,2024-04-11
Netherlands,16658101,NLD,52.132633,5.291266,2024-04-11
Norway,5380324,NOR,60.472024,8.468946,2024-04-11
Nepal,29142034,NPL,28.394857,84.124008,2024-04-11
Nauru,10835,NRU,-0.522778,166.931503,2024-04-11
New Zealand,5085078,NZL,-40.900557,174.885971,2024-04-11
Oman,19288479,OMN,21.512583,55.923255,2024-04-11
Pakistan,220926923,PAK,30.375321,69.345116,2024-04-11
Panama,4315436,PAN,8.537981,-80.782127,2024-04-11
Pitcairn Islands,56,PCN,-24.703615,-127.439308,2024-04-11
Pitcairn,56,PCN,-24.703615,-127.439308,2024-04-11
Peru,32977343,PER,-9.189967,-75.015152,2024-04-11
Philippines,109597054,PHL,12.879721,121.774017,2024-04-11
Palau,18094,PLW,7.51498,134.58252,2024-04-11
Papua New Guinea,8948148,PNG,-6.314993,143.95555,2024-04-11
Poland,37955414,POL,51.919438,19.145136,2024-04-11
Puerto Rico,3194591,PRI,18.220833,-66.590149,2024-04-11
North Korea,25782760,PRK,40.339852,127.510093,2024-04-11
Portugal,10306949,PRT,39.399872,-8.224454,2024-04-11
Paraguay,7133553,PRY,-23.442503,-58.443832,2024-04-11
"Palestine, State of",4804017,PSE,31.952162,35.233154,2024-04-11
French Polynesia,280945,PYF,-17.679742,-149.406843,2024-04-11
Qatar,2881523,QAT,25.354826,51.183884,2024-04-11
Réunion,841124,REU,-21.115141,55.536384,2024-04-11
Zimbabwe,14865230,ZWE,-19.015438,29.154857,2024-04-11
Romania,19288538,ROU,45.943161,24.96676,2024-04-11
Russian Federation,144123383,RUS,61.52401,105.318756,2024-04-11
Russia,144123691,RUS,61.52401,105.318756,2024-04-11
Rwanda,12954085,RWA,-1.940278,29.873888,2024-04-11
Saudi Arabia,34819517,SAU,23.885942,45.079162,2024-04-11
Sudan,43856093,SDN,12.862807,30.217636,2024-04-11
Senegal,16746517,SEN,14.497401,-14.452362,2024-04-11
Singapore,5686560,SGP,1.352083,103.819836,2024-04-11
South Georgia and the South Sandwich Islands,30,SGS,-54.429579,-36.587909,2024-04-11
"Saint Helena, Ascension and Tristan da Cunha",53198,SHN,-24.143474,-10.030696,2024-04-11
Saint Helena,53200,SHN,-24.143474,-10.030696,2024-04-11
Svalbard and Jan Mayen,2562,SJM,77.553604,23.670272,2024-04-11
Solomon Islands,686977,SLB,-9.64571,160.156194,2024-04-11
Sierra Leone,7978359,SLE,8.460555,-11.779889,2024-04-11
El Salvador,6487351,SLV,13.794185,-88.89653,2024-04-11
San Marino,33942,SMR,43.94236,12.457777,2024-04-11
Somalia,15895728,SOM,5.152149,46.199616,2024-04-11
Saint Pierre and Miquelon,6069,SPM,46.941936,-56.27111,2024-04-11
Serbia,6909284,SRB,44.016521,21.005859,2024-04-11
South Sudan,11195405,SSD,8.0,30.0,2024-04-11
São Tomé and Príncipe,219199,STP,0.18636,6.613081,2024-04-11
Sao Tome and Principe,219190,STP,0.18636,6.613081,2024-04-11
Suriname,586713,SUR,3.919305,-56.027783,2024-04-11
Slovakia,5459484,SVK,48.669026,19.699024,2024-04-11
Slovenia,2100392,SVN,46.151241,14.995463,2024-04-11
Sweden,10355033,SWE,60.128161,18.643501,2024-04-11
Eswatini,1160324,SWZ,-26.522503,31.465866,2024-04-11
Swaziland,1160339,SWZ,-26.522503,31.465866,2024-04-11
Sint Maarten (Dutch part),40817,SXM,18.04258,-63.056017,2024-04-11
Seychelles,98476,SYC,-4.679574,55.491977,2024-04-11
Syria,17503426,SYR,34.802075,38.996815,2024-04-11
Syrian Arab Republic,17503285,SYR,34.802075,38.996815,2024-04-11
Turks and Caicos Islands,38724,TCA,21.694025,-71.797928,2024-04-11
Chad,16428300,TCD,15.454166,18.732207,2024-04-11
Togo,8280137,TGO,8.619543,0.824782,2024-04-11
Thailand,69811841,THA,15.870032,100.992541,2024-04-11
Tajikistan,9538803,TJK,38.861034,71.276093,2024-04-11
Tokelau,1411,TKL,-8.967363,-171.855881,2024-04-11
Turkmenistan,6032003,TKM,38.969719,59.556278,2024-04-11
Timor-Leste,1318664,TLS,-8.874217,125.727539,2024-04-11
Tonga,105715,TON,-21.178986,-175.198242,2024-04-11
Trinidad and Tobago,1399719,TTO,10.691803,-61.222503,2024-04-11
Tunisia,11820456,TUN,33.886917,9.537499,2024-04-11
Turkey,84353448,TUR,38.963745,35.243322,2024-04-11
Tuvalu,11793,TUV,-7.109535,177.64933,2024-04-11
Taiwan,23507302,TWN,23.69781,120.960515,2024-04-11
Tanzania,59744203,TZA,-6.369028,34.888822,2024-04-11
"Tanzania, United Republic of",59743598,TZA,-6.369028,34.888822,2024-04-11
Uganda,45749219,UGA,1.373333,32.290275,2024-04-11
Ukraine,44141899,UKR,48.379433,31.16558,2024-04-11
Uruguay,3474237,URY,-32.522779,-55.765835,2024-04-11
United States of America,329528684,USA,37.09024,-95.712891,2024-04-11
United States,300,USA,37.09024,-95.712891,2024-04-11
Uzbekistan,34237374,UZB,41.377491,64.585262,2024-04-11
Vatican City,451,VAT,41.902916,12.453389,2024-04-11
Vatican City State,451,VAT,41.902916,12.453389,2024-04-11
Holy See,451,VAT,41.902916,12.453389,2024-04-11
Saint Vincent and the Grenadines,110964,VCT,12.984305,-61.287228,2024-04-11
Venezuela,28439555,VEN,6.42375,-66.58973,2024-04-11
British Virgin Islands,30242,VGB,18.420695,-64.639968,2024-04-11
United States Virgin Islands,106308,VIR,18.335765,-64.896335,2024-04-11
Viet Nam,97355498,VNM,14.058324,108.277199,2024-04-11
Vietnam,97351375,VNM,14.058324,108.277199,2024-04-11
Vanuatu,307204,VUT,-15.376706,166.959158,2024-04-11
Wallis and Futuna,11751,WLF,-13.768752,-177.156097,2024-04-11
Samoa,198435,WSM,-13.759029,-172.104629,2024-04-11
Yemen,29830320,YEM,15.552727,48.516388,2024-04-11
South Africa,59316595,ZAF,-30.559482,22.937506,2024-04-11
Zambia,18386191,ZMB,-13.133897,27.849332,2024-04-11
